CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,MEASYEAR,LVSHRBCD,DSHRBCD,LVHRBCD,DHRBCD,LITTERCD,LVSHRBHT,DSHRBHT,LVHRBHT,DHRBHT,CREATED_DATE,MODIFIED_DATE,MICR_SAMPLE_METHOD
249351969010661,169112451010661,2010,54,71,2100,1,2010,0,0,10,0,99.0,0.0,0.0,1.3,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249351970010661,169112451010661,2010,54,71,2100,2,2010,10,1,40,1,99.0,2.2,3.8,3.1,0.6,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249351971010661,169112451010661,2010,54,71,2100,3,2010,0,0,10,0,99.0,0.0,0.0,0.7,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249351972010661,169112451010661,2010,54,71,2100,4,2010,0,0,10,1,99.0,0.0,0.0,1.2,0.1,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352111010661,169112507010661,2010,54,75,3599,1,2010,90,20,0,1,99.0,8.0,7.0,0.0,0.9,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352112010661,169112507010661,2010,54,75,3599,2,2010,80,20,0,0,99.0,8.5,6.0,0.0,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352113010661,169112507010661,2010,54,75,3599,3,2010,10,1,20,20,90.0,1.2,0.9,1.8,0.9,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352114010661,169112507010661,2010,54,75,3599,4,2010,80,30,0,0,99.0,8.0,7.0,0.0,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352254010661,169113319010661,2010,54,77,1835,1,2010,10,0,99,20,99.0,2.2,0.0,3.6,2.7,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352255010661,169113319010661,2010,54,77,1835,2,2010,10,0,99,10,99.0,4.6,0.0,4.3,0.7,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352256010661,169113319010661,2010,54,77,1835,3,2010,1,0,99,1,99.0,5.0,0.0,6.0,0.2,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352257010661,169113319010661,2010,54,77,1835,4,2010,1,0,99,10,99.0,3.1,0.0,4.2,1.5,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352426010661,169113379010661,2010,54,79,1640,1,2010,10,1,10,1,90.0,1.6,1.8,0.9,0.2,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352427010661,169113379010661,2010,54,79,1640,2,2010,10,1,10,1,99.0,0.8,1.4,1.5,0.3,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352428010661,169113379010661,2010,54,79,1640,3,2010,10,1,1,1,99.0,0.9,1.0,0.8,0.5,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352429010661,169113379010661,2010,54,79,1640,4,2010,0,0,10,1,99.0,0.0,0.0,1.1,0.9,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352573010661,169113349010661,2010,54,81,1604,3,2010,40,20,99,40,99.0,15.0,6.0,6.0,5.5,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352574010661,169113349010661,2010,54,81,1604,4,2010,30,0,20,0,99.0,9.0,0.0,1.2,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352727010661,169112575010661,2010,54,83,1282,1,2010,1,0,70,10,99.0,1.0,0.0,2.5,0.9,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352728010661,169112575010661,2010,54,83,1282,2,2010,0,0,60,10,90.0,0.0,0.0,1.9,0.8,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352729010661,169112575010661,2010,54,83,1282,3,2010,20,10,10,0,99.0,6.0,4.9,1.8,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352730010661,169112575010661,2010,54,83,1282,4,2010,10,0,10,1,99.0,4.4,0.0,2.2,1.3,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352917010661,169113235010661,2010,54,99,1003,1,2010,1,0,10,1,99.0,1.5,0.0,0.4,0.1,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352918010661,169113235010661,2010,54,99,1003,2,2010,1,1,10,10,99.0,1.5,0.9,0.8,0.6,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352919010661,169113235010661,2010,54,99,1003,3,2010,10,1,10,1,99.0,2.0,1.3,0.7,0.2,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249352920010661,169113235010661,2010,54,99,1003,4,2010,10,1,20,1,99.0,3.1,0.8,3.6,2.1,2011-06-06 07:00:36,2014-08-04 12:01:17,1
249353089010661,169113125010661,2010,54,107,762,2,2010,80,10,30,0,90.0,12.0,6.0,5.5,0.0,2011-06-06 07:00:36,2014-08-04 12:01:17,1
