CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,LAT,LON,CONGCD,ECOSUBCD,HUC,EMAP_HEX,FIPSCOUNTY,ROADLESSCD,CREATED_DATE,MODIFIED_DATE,ALP_ADFORCD,FVS_VARIANT,FVS_LOC_CD,FVS_REGION,FVS_FOREST,FVS_DISTRICT,ECO_UNIT_PNW,PRECIPITATION
374961175489998,54.0,2017.0,4.0,79.0,994.0,38.631148,-81.899792,5401.0,221Ec,5050008.0,4322.0,54079.0,,2026-07-06 08:30:29,,,NE,921,9,21,,,
374961176489998,54.0,2017.0,4.0,79.0,337.0,38.568072,-81.825082,5401.0,221Ec,5050008.0,4322.0,54079.0,,2026-07-06 08:30:29,,,NE,921,9,21,,,
374961182489998,54.0,2017.0,2.0,77.0,789.0,39.412717,-79.538984,5402.0,M221Bb,5020006.0,3531.0,54077.0,,2026-07-06 08:30:29,,,NE,921,9,21,,,
374961186489998,54.0,2017.0,2.0,75.0,1871.0,38.287472,-80.276807,5401.0,M221Bc,5050005.0,3536.0,54075.0,,2026-07-06 08:30:29,,921.0,NE,921,9,21,,,
374961190489998,54.0,2017.0,4.0,21.0,182.0,39.063971,-80.865196,5401.0,221Ea,5030203.0,3922.0,54021.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961191489998,54.0,2017.0,4.0,87.0,2346.0,38.64666,-81.293354,5401.0,221Ea,5050008.0,4056.0,54087.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961199489998,54.0,2017.0,2.0,33.0,841.0,39.364368,-80.396095,5402.0,221Ea,5020002.0,3790.0,54033.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961208489998,54.0,2017.0,4.0,35.0,1066.0,38.606659,-81.587974,5401.0,221Ea,5050008.0,4189.0,54035.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961250489998,54.0,2017.0,3.0,63.0,1213.0,37.671243,-80.584439,5401.0,M221Be,5050003.0,3538.0,54063.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961255489998,54.0,2017.0,2.0,77.0,1471.0,39.356715,-79.637386,5402.0,M221Bb,5020004.0,3531.0,54077.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961258489998,54.0,2017.0,2.0,57.0,1837.0,39.487749,-78.80497,5402.0,M221Ac,2070002.0,3150.0,54057.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961267489998,54.0,2017.0,2.0,93.0,1311.0,39.028796,-79.737254,5402.0,M221Bb,5020004.0,3532.0,54093.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961283489998,54.0,2017.0,2.0,71.0,734.0,38.47412,-79.361018,5401.0,M221Aa,2070001.0,3280.0,54071.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961290489998,54.0,2017.0,4.0,35.0,1931.0,38.857976,-81.619131,5401.0,221Ec,5030202.0,4321.0,54035.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961292489998,54.0,2017.0,4.0,79.0,1080.0,38.648212,-81.729679,5401.0,221Ec,5050008.0,4322.0,54079.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961294489998,54.0,2017.0,4.0,43.0,8834.0,38.313326,-81.865995,5401.0,221Eb,5050009.0,4323.0,54043.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961298489998,54.0,2017.0,3.0,45.0,2341.0,37.790202,-81.642892,5401.0,M221Ca,5070101.0,4059.0,54045.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961299489998,54.0,2017.0,3.0,109.0,2439.0,37.740746,-81.69817,5401.0,M221Ca,5070101.0,4059.0,54109.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961300489998,54.0,2017.0,3.0,109.0,1065.0,37.655628,-81.746295,5401.0,M221Ca,5070101.0,4060.0,54109.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961303489998,54.0,2017.0,3.0,109.0,2158.0,37.547771,-81.752039,5401.0,M221Ca,5070101.0,4060.0,54109.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961332489998,54.0,2017.0,3.0,45.0,44.0,37.86927,-82.099009,5401.0,M221Ca,5070101.0,4325.0,54045.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961333489998,54.0,2017.0,4.0,43.0,908.0,37.998646,-82.167362,5401.0,221Eb,5070102.0,4325.0,54043.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961336489998,54.0,2017.0,4.0,85.0,11.0,39.230549,-81.113064,5402.0,221Ec,5030203.0,4186.0,54085.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961341489998,54.0,2017.0,4.0,105.0,106.0,38.996353,-81.237309,5401.0,221Ec,5030203.0,4187.0,54105.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961346489998,54.0,2017.0,4.0,87.0,4.0,38.622964,-81.418199,5401.0,221Ea,5050008.0,4188.0,54087.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961355489998,54.0,2017.0,4.0,103.0,628.0,39.606782,-80.739186,5402.0,221Ea,5030201.0,4051.0,54103.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961358489998,54.0,2017.0,4.0,95.0,1418.0,39.377513,-80.857298,5402.0,221Ea,5030201.0,4052.0,54095.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961362489998,54.0,2017.0,3.0,5.0,1055.0,38.095607,-81.837427,5401.0,M221Ca,5050009.0,4191.0,54005.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961364489998,54.0,2017.0,3.0,45.0,256.0,37.935954,-81.908223,5401.0,M221Ca,5050009.0,4191.0,54045.0,,2026-07-06 08:30:30,,,NE,921,9,21,,,
374961492489998,54.0,2017.0,2.0,101.0,1548.0,38.437926,-80.358891,5401.0,M221Bc,5050005.0,3664.0,54101.0,,2026-07-06 08:30:26,,,NE,921,9,21,,,
171920248020004,54.0,2014.0,3.0,19.0,2445.0,38.007563,-81.276806,5401.0,M221Ca,5050006.0,3926.0,54019.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920249020004,54.0,2014.0,3.0,39.0,2173.0,38.110591,-81.399909,5401.0,M221Ca,5050006.0,4058.0,54039.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920254020004,54.0,2014.0,3.0,81.0,914.0,37.876866,-81.52433,5401.0,M221Ca,5050009.0,4059.0,54081.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920271020004,54.0,2014.0,2.0,75.0,2323.0,38.442562,-79.939095,5401.0,M221Bc,5050003.0,3407.0,54075.0,,2026-07-06 08:29:46,,921.0,NE,921,9,21,,,
171920276020004,54.0,2014.0,3.0,25.0,1504.0,38.072697,-80.441451,5401.0,M221Bc,5050003.0,3537.0,54025.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920298020004,54.0,2014.0,2.0,27.0,2140.0,39.297802,-78.668359,5402.0,M221Ac,2070003.0,3026.0,54027.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920318020004,54.0,2014.0,2.0,83.0,1089.0,38.89469,-79.864461,5402.0,M221Bb,5020001.0,3533.0,54083.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920324020004,54.0,2014.0,2.0,83.0,1305.0,38.741899,-80.127853,5402.0,M221Bb,5020001.0,3534.0,54083.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920209020004,54.0,2014.0,3.0,25.0,873.0,37.909487,-80.517613,5401.0,M221Be,5050003.0,3666.0,54025.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920373020004,54.0,2014.0,3.0,39.0,1369.0,38.322233,-81.455673,5401.0,M221Ca,5050006.0,4057.0,54039.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920208020004,54.0,2014.0,2.0,75.0,2164.0,38.217318,-80.348045,5401.0,M221Bc,5050005.0,3536.0,54075.0,,2026-07-06 08:29:46,,921.0,NE,921,9,21,,,
171920666020004,54.0,2014.0,2.0,65.0,623.0,39.684274,-78.187092,5402.0,M221Ac,2070004.0,3024.0,54065.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920429020004,54.0,2014.0,3.0,5.0,2003.0,38.020932,-81.777046,5401.0,M221Ca,5050009.0,4191.0,54005.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920434020004,54.0,2014.0,3.0,45.0,1011.0,37.800995,-81.847617,5401.0,M221Ca,5070101.0,4192.0,54045.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920460020004,54.0,2014.0,4.0,53.0,925.0,38.722299,-82.081379,5401.0,221Ec,5090101.0,4457.0,54053.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920464020004,54.0,2014.0,4.0,53.0,869.0,38.575468,-82.141625,5401.0,221Ec,5090101.0,4457.0,54053.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920485020004,54.0,2014.0,4.0,21.0,91.0,39.016265,-80.937437,5401.0,221Ea,5030203.0,4054.0,54021.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920500020004,54.0,2014.0,2.0,57.0,2386.0,39.394365,-79.117695,5402.0,M221Bf,2070002.0,3276.0,54057.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920501020004,54.0,2014.0,2.0,57.0,1528.0,39.345898,-79.147069,5402.0,M221Bf,2070002.0,3276.0,54057.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920504020004,54.0,2014.0,4.0,107.0,356.0,39.16431,-81.703517,5402.0,221Ec,5030202.0,4320.0,54107.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920510020004,54.0,2014.0,4.0,73.0,1555.0,39.345515,-81.143783,5402.0,221Ec,5030201.0,4185.0,54073.0,,2026-07-06 08:29:46,,,NE,921,9,21,,,
171920520020004,54.0,2014.0,4.0,85.0,2833.0,39.168261,-81.217879,5402.0,221Ec,5030203.0,4186.0,54085.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920526020004,54.0,2014.0,4.0,105.0,1182.0,39.022693,-81.442802,5401.0,221Ec,5030203.0,4187.0,54105.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920534020004,54.0,2014.0,3.0,67.0,601.0,38.223704,-80.523788,5401.0,M221Bc,5050005.0,3665.0,54067.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920554020004,54.0,2014.0,3.0,15.0,233.0,38.486694,-81.062333,5401.0,221Ea,5050007.0,3924.0,54015.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920557020004,54.0,2014.0,3.0,67.0,1557.0,38.263022,-80.971786,5401.0,M221Ca,5050005.0,3925.0,54067.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920558020004,54.0,2014.0,3.0,15.0,1928.0,38.347148,-81.155667,5401.0,M221Ca,5050007.0,3925.0,54015.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920565020004,54.0,2014.0,3.0,19.0,617.0,38.138082,-81.034726,5401.0,M221Ca,5050004.0,3926.0,54019.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920587020004,54.0,2014.0,3.0,55.0,961.0,37.471847,-81.278094,5401.0,M221Cb,5050002.0,3798.0,54109.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920596020004,54.0,2014.0,2.0,33.0,3284.0,39.149997,-80.266572,5402.0,221Ea,5020002.0,3790.0,54033.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920605020004,54.0,2014.0,2.0,83.0,1833.0,38.682132,-80.146492,5402.0,M221Bb,5020001.0,3534.0,54083.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920608020004,54.0,2014.0,2.0,75.0,2194.0,38.372559,-80.136992,5401.0,M221Bc,5050007.0,3535.0,54075.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920609020004,54.0,2014.0,2.0,101.0,2507.0,38.519722,-80.22228,5401.0,M221Bb,5050007.0,3535.0,54101.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920621020004,54.0,2014.0,2.0,101.0,678.0,38.71003,-80.46839,5401.0,221Ea,5030203.0,3792.0,54101.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920627020004,54.0,2014.0,2.0,101.0,333.0,38.523418,-80.561696,5401.0,M221Ca,5050007.0,3793.0,54101.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920639020004,54.0,2014.0,3.0,25.0,1561.0,38.056306,-79.966451,5401.0,M221Bd,5050003.0,3409.0,54025.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920654020004,54.0,2014.0,2.0,65.0,1313.0,39.664487,-78.136644,5402.0,M221Ac,2070004.0,3024.0,54065.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920658020004,54.0,2014.0,2.0,65.0,646.0,39.474936,-78.215774,5402.0,M221Ac,2070004.0,2901.0,54065.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920665020004,54.0,2014.0,2.0,27.0,1850.0,39.227745,-78.715425,5402.0,M221Aa,2070003.0,3151.0,54027.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920684020004,54.0,2014.0,2.0,83.0,5489.0,38.747845,-79.850787,5402.0,M221Bc,5020001.0,3406.0,54083.0,,2026-07-06 08:29:47,,921.0,NE,921,9,21,,,
171920696020004,54.0,2014.0,2.0,83.0,5517.0,38.593501,-79.912863,5402.0,M221Bc,5020004.0,3534.0,54083.0,,2026-07-06 08:29:47,,921.0,NE,921,9,21,,,
171920263020004,54.0,2014.0,4.0,103.0,378.0,39.542805,-80.550701,5402.0,221Ea,5030201.0,3920.0,54103.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920268020004,54.0,2014.0,2.0,75.0,200.0,38.418814,-79.763473,5401.0,M221Ba,5050003.0,3407.0,54075.0,,2026-07-06 08:29:47,,921.0,NE,921,9,21,,,
171920273020004,54.0,2014.0,2.0,75.0,388.0,38.366419,-79.977336,5401.0,M221Bc,5050003.0,3408.0,54075.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920283020004,54.0,2014.0,3.0,63.0,1839.0,37.696121,-80.633299,5401.0,M221Be,5050003.0,3667.0,54063.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920286020004,54.0,2014.0,3.0,63.0,763.0,37.608281,-80.668229,5401.0,M221Be,5050003.0,3539.0,54063.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920300020004,54.0,2014.0,2.0,57.0,1243.0,39.359102,-78.828182,5402.0,M221Ac,2070002.0,3150.0,54057.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920304020004,54.0,2014.0,2.0,27.0,719.0,39.152398,-78.738447,5402.0,M221Aa,2070003.0,3151.0,54031.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920320020004,54.0,2014.0,2.0,83.0,1934.0,38.822627,-79.908711,5402.0,M221Bb,5020001.0,3533.0,54083.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920322020004,54.0,2014.0,2.0,83.0,1615.0,38.742256,-79.955087,5402.0,M221Bb,5020001.0,3534.0,54083.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920325020004,54.0,2014.0,2.0,31.0,2353.0,38.923571,-79.022126,5402.0,M221Aa,2070001.0,3152.0,54031.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920335020004,54.0,2014.0,2.0,71.0,935.0,38.570727,-79.383846,5401.0,M221Aa,2070001.0,3280.0,54071.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920343020004,54.0,2014.0,2.0,23.0,1539.0,38.881265,-79.197284,5402.0,M221Aa,2070001.0,3278.0,54023.0,,2026-07-06 08:29:47,,,NE,921,9,21,,,
171920357020004,54.0,2014.0,4.0,79.0,192.0,38.40051,-81.909088,5401.0,221Eb,5050008.0,4323.0,54079.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920394020004,54.0,2014.0,4.0,43.0,884.0,38.258207,-81.987196,5401.0,221Eb,5070102.0,4324.0,54043.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920399020004,54.0,2014.0,4.0,43.0,2117.0,38.101335,-82.18679,5401.0,221Eb,5070102.0,4459.0,54043.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920402020004,54.0,2014.0,4.0,21.0,426.0,38.772293,-81.020934,5401.0,221Ea,5030203.0,4055.0,54021.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920405020004,54.0,2014.0,4.0,13.0,87.0,38.701017,-81.110902,5401.0,221Ea,5030203.0,4055.0,54013.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920412020004,54.0,2014.0,4.0,99.0,266.0,38.032743,-82.40175,5401.0,221Eb,5090102.0,4460.0,54099.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920418020004,54.0,2014.0,4.0,103.0,1291.0,39.596818,-80.716643,5402.0,221Ea,5030201.0,4051.0,54103.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920421020004,54.0,2014.0,4.0,95.0,490.0,39.546559,-80.862948,5402.0,221Ea,5030201.0,4052.0,54095.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920437020004,54.0,2014.0,3.0,45.0,976.0,37.710164,-82.072238,5401.0,M221Ca,5070101.0,4326.0,54045.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920450020004,54.0,2014.0,3.0,47.0,437.0,37.309235,-81.543891,5401.0,M221Cb,5070201.0,3929.0,54047.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920455020004,54.0,2014.0,4.0,107.0,1633.0,39.171967,-81.643242,5402.0,221Ec,5030202.0,4320.0,54107.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920466020004,54.0,2014.0,4.0,11.0,313.0,38.490637,-82.191601,5401.0,221Ec,5070102.0,4458.0,54011.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920471020004,54.0,2014.0,4.0,99.0,2139.0,38.307741,-82.308917,5401.0,221Eb,5090102.0,4458.0,54099.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920484020004,54.0,2014.0,4.0,21.0,1945.0,38.933107,-80.837428,5401.0,221Ea,5030203.0,3922.0,54021.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920495020004,54.0,2014.0,3.0,55.0,2390.0,37.47163,-81.062083,5401.0,M221Be,5050002.0,3798.0,54055.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920508020004,54.0,2014.0,4.0,53.0,829.0,38.801203,-81.875681,5401.0,221Ec,5030202.0,4456.0,54053.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920530020004,54.0,2014.0,4.0,87.0,1150.0,38.813234,-81.400748,5401.0,221Ea,5030203.0,4188.0,54087.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920535020004,54.0,2014.0,3.0,25.0,931.0,38.146099,-80.56779,5401.0,M221Bc,5050005.0,3665.0,54025.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920643020004,54.0,2014.0,2.0,93.0,238.0,39.028555,-79.6309,5402.0,M221Ba,5020004.0,3405.0,54093.0,,2026-07-06 08:29:48,,921.0,NE,921,9,21,,,
171920644020004,54.0,2014.0,2.0,83.0,285.0,38.877255,-79.532219,5402.0,M221Ba,5020004.0,3405.0,54083.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920649020004,54.0,2014.0,2.0,75.0,2024.0,38.578942,-79.728406,5401.0,M221Ba,5050003.0,3407.0,54075.0,,2026-07-06 08:29:48,,921.0,NE,921,9,21,,,
171920655020004,54.0,2014.0,2.0,3.0,2358.0,39.589398,-78.005951,5402.0,M221Ac,2070004.0,2901.0,54003.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920659020004,54.0,2014.0,2.0,65.0,1748.0,39.437286,-78.257087,5402.0,M221Ac,2070004.0,3025.0,54065.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920660020004,54.0,2014.0,2.0,65.0,1992.0,39.522899,-78.375534,5402.0,M221Ac,2070003.0,3025.0,54065.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920672020004,54.0,2014.0,2.0,3.0,495.0,39.419842,-77.952979,5402.0,M221Ab,2070004.0,2779.0,54003.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920680020004,54.0,2014.0,3.0,67.0,2283.0,38.305831,-80.948912,5401.0,M221Ca,5050005.0,3925.0,54067.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920711020004,54.0,2014.0,2.0,83.0,5514.0,38.705356,-79.876058,5402.0,M221Bc,5020004.0,3534.0,54083.0,,2026-07-06 08:29:48,,921.0,NE,921,9,21,,,
171920721020004,54.0,2014.0,2.0,75.0,8770.0,38.478555,-79.898674,5401.0,M221Bc,5050003.0,3407.0,54075.0,,2026-07-06 08:29:48,,921.0,NE,921,9,21,,,
171920743020004,54.0,2014.0,2.0,75.0,7809.0,38.532633,-79.677103,5401.0,M221Ba,5050003.0,3407.0,54075.0,,2026-07-06 08:29:48,,921.0,NE,921,9,21,,,
171920175020004,54.0,2014.0,4.0,99.0,522.0,37.914849,-82.424002,5401.0,M221Ca,5070201.0,4460.0,54099.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920176020004,54.0,2014.0,2.0,91.0,836.0,39.370261,-79.954084,5402.0,M221Bb,5020001.0,3660.0,54091.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920212020004,54.0,2014.0,2.0,101.0,741.0,38.582362,-80.467096,5401.0,M221Ca,5050007.0,3663.0,54101.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920218020004,54.0,2014.0,2.0,83.0,65.0,38.829815,-79.598988,5402.0,M221Ba,5020004.0,3405.0,54083.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920220020004,54.0,2014.0,2.0,3.0,1887.0,39.357896,-78.133506,5402.0,M221Ab,2070004.0,2902.0,54003.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920224020004,54.0,2014.0,3.0,5.0,1861.0,38.142419,-81.733423,5401.0,M221Ca,5050009.0,4190.0,54005.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920226020004,54.0,2014.0,3.0,45.0,489.0,37.964872,-82.115095,5401.0,M221Ca,5070102.0,4325.0,54045.0,,2026-07-06 08:29:48,,,NE,921,9,21,,,
171920230020004,54.0,2014.0,4.0,11.0,1237.0,38.418692,-82.211889,5401.0,221Eb,5070102.0,4458.0,54011.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920233020004,54.0,2014.0,4.0,49.0,3287.0,39.604937,-80.344204,5402.0,221Ea,5020003.0,3919.0,54049.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920250020004,54.0,2014.0,3.0,81.0,753.0,37.918465,-81.305679,5401.0,M221Ca,5050009.0,3927.0,54081.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920253020004,54.0,2014.0,3.0,81.0,1705.0,37.867247,-81.352516,5401.0,M221Ca,5050009.0,3927.0,54081.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920275020004,54.0,2014.0,2.0,75.0,349.0,38.128764,-80.083912,5401.0,M221Bd,5050003.0,3409.0,54075.0,,2026-07-06 08:29:49,,921.0,NE,921,9,21,,,
171920329020004,54.0,2014.0,2.0,31.0,685.0,38.791486,-79.098548,5402.0,M221Aa,2070001.0,3153.0,54031.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920367020004,54.0,2014.0,3.0,15.0,1432.0,38.401088,-81.240744,5401.0,M221Ca,5050007.0,4056.0,54015.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920370020004,54.0,2014.0,3.0,39.0,2344.0,38.400187,-81.418545,5401.0,221Ea,5050007.0,4057.0,54039.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920374020004,54.0,2014.0,3.0,39.0,1760.0,38.232053,-81.495698,5401.0,M221Ca,5050006.0,4057.0,54039.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920382020004,54.0,2014.0,4.0,87.0,278.0,38.587072,-81.463429,5401.0,221Ea,5050008.0,4188.0,54087.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920389020004,54.0,2014.0,3.0,39.0,1864.0,38.465537,-81.647995,5401.0,221Ea,5050008.0,4189.0,54039.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920499020004,54.0,2014.0,2.0,57.0,742.0,39.32084,-78.979311,5402.0,M221Ac,2070002.0,3276.0,54057.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920502020004,54.0,2014.0,2.0,23.0,972.0,39.290655,-79.177428,5402.0,M221Ba,2070002.0,3277.0,54023.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920515020004,54.0,2014.0,2.0,97.0,2114.0,38.749537,-80.266732,5402.0,M221Bb,5030203.0,3662.0,54097.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920522020004,54.0,2014.0,4.0,107.0,1434.0,39.167988,-81.353934,5402.0,221Ec,5030203.0,4186.0,54107.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920523020004,54.0,2014.0,4.0,105.0,1773.0,39.071887,-81.298569,5401.0,221Ec,5030203.0,4186.0,54105.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920551020004,54.0,2014.0,2.0,7.0,2706.0,38.556252,-80.856339,5401.0,M221Ca,5050007.0,3924.0,54007.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920555020004,54.0,2014.0,4.0,87.0,2094.0,38.559207,-81.180044,5401.0,221Ea,5050007.0,4056.0,54087.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920561020004,54.0,2014.0,3.0,67.0,2032.0,38.152546,-80.855648,5401.0,M221Cb,5050005.0,3795.0,54067.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920593020004,54.0,2014.0,2.0,33.0,946.0,39.351583,-80.294153,5402.0,221Ea,5020002.0,3790.0,54033.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920613020004,54.0,2014.0,2.0,75.0,989.0,38.273473,-80.167438,5401.0,M221Bc,5050003.0,3536.0,54075.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920640020004,54.0,2014.0,2.0,93.0,346.0,39.040577,-79.4746,5402.0,M221Ba,5020004.0,3404.0,54093.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920642020004,54.0,2014.0,2.0,93.0,2221.0,39.125293,-79.604281,5402.0,M221Bb,5020004.0,3404.0,54093.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920646020004,54.0,2014.0,2.0,83.0,1402.0,38.828129,-79.648061,5402.0,M221Ba,5020004.0,3405.0,54083.0,,2026-07-06 08:29:49,,921.0,NE,921,9,21,,,
171920671020004,54.0,2014.0,2.0,37.0,2409.0,39.415625,-77.754531,5402.0,M221Ab,2070004.0,2778.0,54037.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920679020004,54.0,2014.0,3.0,67.0,2359.0,38.245693,-80.849814,5401.0,M221Ca,5050005.0,3795.0,54067.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920682020004,54.0,2014.0,3.0,19.0,172.0,38.081541,-81.079878,5401.0,M221Ca,5050004.0,3926.0,54019.0,,2026-07-06 08:29:49,,,NE,921,9,21,,,
171920688020004,54.0,2014.0,3.0,67.0,5054.0,38.247311,-80.570481,5401.0,M221Cb,5050005.0,3665.0,54067.0,,2026-07-06 08:29:49,,921.0,NE,921,9,21,,,
