CN,PLT_CN,VVT_CN,VSB_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,QUADRAT,CONDID,QUADRAT_STATUS,QUADRAT_STATUS_PRE2004,TRAMPLING,CREATED_DATE,MODIFIED_DATE
249349759010661,169112363010661,249349769010661,249349767010661,2010,54,27,602,3,1,1,1,,1,2011-06-06 07:01:39,
249349760010661,169112363010661,249349769010661,249349767010661,2010,54,27,602,3,2,1,1,,1,2011-06-06 07:01:39,
249349761010661,169112363010661,249349769010661,249349767010661,2010,54,27,602,3,3,1,1,,1,2011-06-06 07:01:39,
249349762010661,169112363010661,249349769010661,249349768010661,2010,54,27,602,4,1,1,1,,1,2011-06-06 07:01:39,
249349763010661,169112363010661,249349769010661,249349768010661,2010,54,27,602,4,2,1,1,,1,2011-06-06 07:01:39,
249349764010661,169112363010661,249349769010661,249349768010661,2010,54,27,602,4,3,1,1,,1,2011-06-06 07:01:39,
249349948010661,169112739010661,249349964010661,249349960010661,2010,54,33,830,1,1,2,1,,2,2011-06-06 07:01:39,
249349949010661,169112739010661,249349964010661,249349960010661,2010,54,33,830,1,2,1,1,,1,2011-06-06 07:01:39,
249349950010661,169112739010661,249349964010661,249349960010661,2010,54,33,830,1,3,1,1,,1,2011-06-06 07:01:39,
249349951010661,169112739010661,249349964010661,249349961010661,2010,54,33,830,2,1,2,1,,1,2011-06-06 07:01:39,
249349952010661,169112739010661,249349964010661,249349961010661,2010,54,33,830,2,2,2,1,,1,2011-06-06 07:01:39,
249349953010661,169112739010661,249349964010661,249349961010661,2010,54,33,830,2,3,2,1,,1,2011-06-06 07:01:39,
249349954010661,169112739010661,249349964010661,249349962010661,2010,54,33,830,3,1,1,1,,1,2011-06-06 07:01:39,
249349955010661,169112739010661,249349964010661,249349962010661,2010,54,33,830,3,2,1,1,,1,2011-06-06 07:01:39,
249349956010661,169112739010661,249349964010661,249349962010661,2010,54,33,830,3,3,1,1,,1,2011-06-06 07:01:39,
249349957010661,169112739010661,249349964010661,249349963010661,2010,54,33,830,4,1,1,1,,1,2011-06-06 07:01:39,
249349958010661,169112739010661,249349964010661,249349963010661,2010,54,33,830,4,2,1,1,,1,2011-06-06 07:01:39,
249349959010661,169112739010661,249349964010661,249349963010661,2010,54,33,830,4,3,1,1,,1,2011-06-06 07:01:39,
249350160010661,169113149010661,249350176010661,249350172010661,2010,54,35,1145,1,1,1,1,,1,2011-06-06 07:01:40,
249350161010661,169113149010661,249350176010661,249350172010661,2010,54,35,1145,1,2,2,2,,,2011-06-06 07:01:40,
249350162010661,169113149010661,249350176010661,249350172010661,2010,54,35,1145,1,3,2,2,,,2011-06-06 07:01:40,
249350163010661,169113149010661,249350176010661,249350173010661,2010,54,35,1145,2,1,1,1,,1,2011-06-06 07:01:40,
249350164010661,169113149010661,249350176010661,249350173010661,2010,54,35,1145,2,2,1,1,,1,2011-06-06 07:01:40,
249350165010661,169113149010661,249350176010661,249350173010661,2010,54,35,1145,2,3,1,1,,1,2011-06-06 07:01:40,
249350166010661,169113149010661,249350176010661,249350174010661,2010,54,35,1145,3,1,2,2,,,2011-06-06 07:01:40,
249350167010661,169113149010661,249350176010661,249350174010661,2010,54,35,1145,3,2,1,1,,1,2011-06-06 07:01:40,
249350168010661,169113149010661,249350176010661,249350174010661,2010,54,35,1145,3,3,1,1,,1,2011-06-06 07:01:40,
249350169010661,169113149010661,249350176010661,249350175010661,2010,54,35,1145,4,1,2,2,,,2011-06-06 07:01:40,
249350170010661,169113149010661,249350176010661,249350175010661,2010,54,35,1145,4,2,2,2,,,2011-06-06 07:01:40,
249350171010661,169113149010661,249350176010661,249350175010661,2010,54,35,1145,4,3,1,1,,1,2011-06-06 07:01:40,
249350315010661,169112995010661,249350331010661,249350327010661,2010,54,39,2374,1,1,1,1,,1,2011-06-06 07:01:40,
249350316010661,169112995010661,249350331010661,249350327010661,2010,54,39,2374,1,2,1,1,,1,2011-06-06 07:01:40,
249350317010661,169112995010661,249350331010661,249350327010661,2010,54,39,2374,1,3,1,1,,1,2011-06-06 07:01:40,
249350318010661,169112995010661,249350331010661,249350328010661,2010,54,39,2374,2,1,1,1,,1,2011-06-06 07:01:40,
249350319010661,169112995010661,249350331010661,249350328010661,2010,54,39,2374,2,2,1,1,,1,2011-06-06 07:01:40,
249350320010661,169112995010661,249350331010661,249350328010661,2010,54,39,2374,2,3,1,1,,1,2011-06-06 07:01:40,
249350321010661,169112995010661,249350331010661,249350329010661,2010,54,39,2374,3,1,1,1,,1,2011-06-06 07:01:40,
249350322010661,169112995010661,249350331010661,249350329010661,2010,54,39,2374,3,2,1,1,,1,2011-06-06 07:01:40,
249350323010661,169112995010661,249350331010661,249350329010661,2010,54,39,2374,3,3,1,1,,1,2011-06-06 07:01:40,
249350324010661,169112995010661,249350331010661,249350330010661,2010,54,39,2374,4,1,1,1,,1,2011-06-06 07:01:41,
249350325010661,169112995010661,249350331010661,249350330010661,2010,54,39,2374,4,2,1,1,,1,2011-06-06 07:01:41,
249350326010661,169112995010661,249350331010661,249350330010661,2010,54,39,2374,4,3,1,1,,1,2011-06-06 07:01:41,
249350482010661,169112751010661,249350498010661,249350494010661,2010,54,41,2378,1,1,1,1,,1,2011-06-06 07:01:41,
249350483010661,169112751010661,249350498010661,249350494010661,2010,54,41,2378,1,2,1,1,,1,2011-06-06 07:01:41,
249350484010661,169112751010661,249350498010661,249350494010661,2010,54,41,2378,1,3,1,1,,1,2011-06-06 07:01:41,
249350485010661,169112751010661,249350498010661,249350495010661,2010,54,41,2378,2,1,2,2,,,2011-06-06 07:01:41,
249350486010661,169112751010661,249350498010661,249350495010661,2010,54,41,2378,2,2,2,2,,,2011-06-06 07:01:41,
249350487010661,169112751010661,249350498010661,249350495010661,2010,54,41,2378,2,3,2,2,,,2011-06-06 07:01:41,
249350488010661,169112751010661,249350498010661,249350496010661,2010,54,41,2378,3,1,1,1,,1,2011-06-06 07:01:41,
249350489010661,169112751010661,249350498010661,249350496010661,2010,54,41,2378,3,2,1,1,,1,2011-06-06 07:01:41,
249350490010661,169112751010661,249350498010661,249350496010661,2010,54,41,2378,3,3,1,1,,1,2011-06-06 07:01:41,
249350491010661,169112751010661,249350498010661,249350497010661,2010,54,41,2378,4,1,1,1,,1,2011-06-06 07:01:41,
249350492010661,169112751010661,249350498010661,249350497010661,2010,54,41,2378,4,2,1,1,,1,2011-06-06 07:01:41,
249350493010661,169112751010661,249350498010661,249350497010661,2010,54,41,2378,4,3,1,1,,1,2011-06-06 07:01:41,
249350866010661,169113039010661,249350882010661,249350878010661,2010,54,47,1853,1,1,1,1,,1,2011-06-06 07:01:42,
249350867010661,169113039010661,249350882010661,249350878010661,2010,54,47,1853,1,2,1,1,,1,2011-06-06 07:01:42,
249350868010661,169113039010661,249350882010661,249350878010661,2010,54,47,1853,1,3,1,1,,1,2011-06-06 07:01:42,
249350869010661,169113039010661,249350882010661,249350879010661,2010,54,47,1853,2,1,1,1,,1,2011-06-06 07:01:42,
249350870010661,169113039010661,249350882010661,249350879010661,2010,54,47,1853,2,2,1,1,,1,2011-06-06 07:01:42,
249350871010661,169113039010661,249350882010661,249350879010661,2010,54,47,1853,2,3,1,1,,1,2011-06-06 07:01:42,
249350872010661,169113039010661,249350882010661,249350880010661,2010,54,47,1853,3,1,1,1,,1,2011-06-06 07:01:42,
249350873010661,169113039010661,249350882010661,249350880010661,2010,54,47,1853,3,2,1,1,,1,2011-06-06 07:01:42,
249350874010661,169113039010661,249350882010661,249350880010661,2010,54,47,1853,3,3,1,1,,1,2011-06-06 07:01:42,
249350875010661,169113039010661,249350882010661,249350881010661,2010,54,47,1853,4,1,1,1,,1,2011-06-06 07:01:42,
249350876010661,169113039010661,249350882010661,249350881010661,2010,54,47,1853,4,2,1,1,,1,2011-06-06 07:01:42,
249350877010661,169113039010661,249350882010661,249350881010661,2010,54,47,1853,4,3,1,1,,1,2011-06-06 07:01:42,
249350680010661,169112915010661,249350696010661,249350692010661,2010,54,47,2474,1,1,1,1,,1,2011-06-06 07:01:42,
249350681010661,169112915010661,249350696010661,249350692010661,2010,54,47,2474,1,2,1,1,,1,2011-06-06 07:01:42,
249350682010661,169112915010661,249350696010661,249350692010661,2010,54,47,2474,1,3,1,1,,1,2011-06-06 07:01:42,
249350683010661,169112915010661,249350696010661,249350693010661,2010,54,47,2474,2,1,1,1,,1,2011-06-06 07:01:42,
249350684010661,169112915010661,249350696010661,249350693010661,2010,54,47,2474,2,2,1,1,,1,2011-06-06 07:01:42,
249350685010661,169112915010661,249350696010661,249350693010661,2010,54,47,2474,2,3,1,1,,1,2011-06-06 07:01:42,
249350686010661,169112915010661,249350696010661,249350694010661,2010,54,47,2474,3,1,1,1,,1,2011-06-06 07:01:42,
249350687010661,169112915010661,249350696010661,249350694010661,2010,54,47,2474,3,2,1,1,,1,2011-06-06 07:01:42,
249350688010661,169112915010661,249350696010661,249350694010661,2010,54,47,2474,3,3,1,1,,1,2011-06-06 07:01:42,
249350689010661,169112915010661,249350696010661,249350695010661,2010,54,47,2474,4,1,1,1,,1,2011-06-06 07:01:42,
249350690010661,169112915010661,249350696010661,249350695010661,2010,54,47,2474,4,2,1,1,,1,2011-06-06 07:01:42,
249350691010661,169112915010661,249350696010661,249350695010661,2010,54,47,2474,4,3,1,1,,1,2011-06-06 07:01:42,
249350967010661,169112927010661,249350974010661,249350973010661,2010,54,51,1731,4,1,2,1,,1,2011-06-06 07:01:43,
249350968010661,169112927010661,249350974010661,249350973010661,2010,54,51,1731,4,2,2,1,,1,2011-06-06 07:01:43,
249350969010661,169112927010661,249350974010661,249350973010661,2010,54,51,1731,4,3,2,1,,1,2011-06-06 07:01:43,
249351172010661,169112787010661,249351188010661,249351184010661,2010,54,55,737,1,1,1,1,,1,2011-06-06 07:01:43,
249351173010661,169112787010661,249351188010661,249351184010661,2010,54,55,737,1,2,1,1,,1,2011-06-06 07:01:43,
249351174010661,169112787010661,249351188010661,249351184010661,2010,54,55,737,1,3,1,1,,1,2011-06-06 07:01:43,
249351175010661,169112787010661,249351188010661,249351185010661,2010,54,55,737,2,1,1,1,,1,2011-06-06 07:01:43,
249351176010661,169112787010661,249351188010661,249351185010661,2010,54,55,737,2,2,1,1,,1,2011-06-06 07:01:43,
249351177010661,169112787010661,249351188010661,249351185010661,2010,54,55,737,2,3,1,1,,1,2011-06-06 07:01:43,
249351178010661,169112787010661,249351188010661,249351186010661,2010,54,55,737,3,1,1,1,,1,2011-06-06 07:01:43,
249351179010661,169112787010661,249351188010661,249351186010661,2010,54,55,737,3,2,1,1,,1,2011-06-06 07:01:43,
249351180010661,169112787010661,249351188010661,249351186010661,2010,54,55,737,3,3,1,1,,1,2011-06-06 07:01:43,
249351181010661,169112787010661,249351188010661,249351187010661,2010,54,55,737,4,1,2,1,,1,2011-06-06 07:01:43,
249351182010661,169112787010661,249351188010661,249351187010661,2010,54,55,737,4,2,2,1,,1,2011-06-06 07:01:43,
249351183010661,169112787010661,249351188010661,249351187010661,2010,54,55,737,4,3,2,1,,1,2011-06-06 07:01:43,
249351383010661,169113193010661,249351396010661,249351392010661,2010,54,59,1096,1,1,2,4,,,2011-06-06 07:01:44,
249351384010661,169113193010661,249351396010661,249351392010661,2010,54,59,1096,1,2,1,1,,1,2011-06-06 07:01:44,
249351385010661,169113193010661,249351396010661,249351392010661,2010,54,59,1096,1,3,1,1,,1,2011-06-06 07:01:44,
249351386010661,169113193010661,249351396010661,249351393010661,2010,54,59,1096,2,1,1,1,,1,2011-06-06 07:01:44,
249351387010661,169113193010661,249351396010661,249351393010661,2010,54,59,1096,2,2,1,1,,1,2011-06-06 07:01:44,
249351388010661,169113193010661,249351396010661,249351393010661,2010,54,59,1096,2,3,1,1,,1,2011-06-06 07:01:44,
249351389010661,169113193010661,249351396010661,249351395010661,2010,54,59,1096,4,1,1,1,,1,2011-06-06 07:01:44,
249351390010661,169113193010661,249351396010661,249351395010661,2010,54,59,1096,4,2,1,1,,1,2011-06-06 07:01:44,
249351391010661,169113193010661,249351396010661,249351395010661,2010,54,59,1096,4,3,1,1,,1,2011-06-06 07:01:44,
249351553010661,169112609010661,249351569010661,249351565010661,2010,54,63,1793,1,1,1,1,,1,2011-06-06 07:01:44,
249351554010661,169112609010661,249351569010661,249351565010661,2010,54,63,1793,1,2,1,1,,1,2011-06-06 07:01:44,
249351555010661,169112609010661,249351569010661,249351565010661,2010,54,63,1793,1,3,1,1,,1,2011-06-06 07:01:44,
249351556010661,169112609010661,249351569010661,249351566010661,2010,54,63,1793,2,1,1,1,,1,2011-06-06 07:01:44,
249351557010661,169112609010661,249351569010661,249351566010661,2010,54,63,1793,2,2,1,1,,1,2011-06-06 07:01:44,
249351558010661,169112609010661,249351569010661,249351566010661,2010,54,63,1793,2,3,1,1,,1,2011-06-06 07:01:44,
249351559010661,169112609010661,249351569010661,249351567010661,2010,54,63,1793,3,1,2,1,,1,2011-06-06 07:01:44,
249351560010661,169112609010661,249351569010661,249351567010661,2010,54,63,1793,3,2,2,1,,1,2011-06-06 07:01:44,
249351561010661,169112609010661,249351569010661,249351567010661,2010,54,63,1793,3,3,2,1,,1,2011-06-06 07:01:44,
249351562010661,169112609010661,249351569010661,249351568010661,2010,54,63,1793,4,1,1,1,,1,2011-06-06 07:01:44,
249351563010661,169112609010661,249351569010661,249351568010661,2010,54,63,1793,4,2,1,1,,1,2011-06-06 07:01:44,
249351564010661,169112609010661,249351569010661,249351568010661,2010,54,63,1793,4,3,1,1,,1,2011-06-06 07:01:44,
249351703010661,169113311010661,249351719010661,249351715010661,2010,54,65,1431,1,1,1,1,,1,2011-06-06 07:01:45,
249351704010661,169113311010661,249351719010661,249351715010661,2010,54,65,1431,1,2,1,1,,1,2011-06-06 07:01:45,
249351705010661,169113311010661,249351719010661,249351715010661,2010,54,65,1431,1,3,1,1,,1,2011-06-06 07:01:45,
249351706010661,169113311010661,249351719010661,249351716010661,2010,54,65,1431,2,1,1,1,,1,2011-06-06 07:01:45,
249351707010661,169113311010661,249351719010661,249351716010661,2010,54,65,1431,2,2,1,1,,1,2011-06-06 07:01:45,
249351708010661,169113311010661,249351719010661,249351716010661,2010,54,65,1431,2,3,1,1,,1,2011-06-06 07:01:45,
249351709010661,169113311010661,249351719010661,249351717010661,2010,54,65,1431,3,1,1,1,,1,2011-06-06 07:01:45,
249351710010661,169113311010661,249351719010661,249351717010661,2010,54,65,1431,3,2,1,1,,1,2011-06-06 07:01:45,
249351711010661,169113311010661,249351719010661,249351717010661,2010,54,65,1431,3,3,1,1,,1,2011-06-06 07:01:45,
249351712010661,169113311010661,249351719010661,249351718010661,2010,54,65,1431,4,1,1,1,,1,2011-06-06 07:01:45,
249351713010661,169113311010661,249351719010661,249351718010661,2010,54,65,1431,4,2,1,1,,1,2011-06-06 07:01:45,
249351714010661,169113311010661,249351719010661,249351718010661,2010,54,65,1431,4,3,1,1,,1,2011-06-06 07:01:45,
249351857010661,169112765010661,249351873010661,249351869010661,2010,54,67,862,1,1,1,1,,1,2011-06-06 07:01:45,
249351858010661,169112765010661,249351873010661,249351869010661,2010,54,67,862,1,2,1,1,,1,2011-06-06 07:01:45,
249351859010661,169112765010661,249351873010661,249351869010661,2010,54,67,862,1,3,1,1,,1,2011-06-06 07:01:45,
249351860010661,169112765010661,249351873010661,249351870010661,2010,54,67,862,2,1,1,1,,1,2011-06-06 07:01:45,
249351861010661,169112765010661,249351873010661,249351870010661,2010,54,67,862,2,2,1,1,,1,2011-06-06 07:01:45,
249351862010661,169112765010661,249351873010661,249351870010661,2010,54,67,862,2,3,1,1,,1,2011-06-06 07:01:45,
249351863010661,169112765010661,249351873010661,249351871010661,2010,54,67,862,3,1,1,1,,1,2011-06-06 07:01:45,
249351864010661,169112765010661,249351873010661,249351871010661,2010,54,67,862,3,2,1,1,,1,2011-06-06 07:01:45,
249351865010661,169112765010661,249351873010661,249351871010661,2010,54,67,862,3,3,1,1,,1,2011-06-06 07:01:45,
249351866010661,169112765010661,249351873010661,249351872010661,2010,54,67,862,4,1,1,1,,1,2011-06-06 07:01:45,
249351867010661,169112765010661,249351873010661,249351872010661,2010,54,67,862,4,2,1,1,,1,2011-06-06 07:01:45,
249351868010661,169112765010661,249351873010661,249351872010661,2010,54,67,862,4,3,1,1,,1,2011-06-06 07:01:45,
249351932010661,169112397010661,249351948010661,249351944010661,2010,54,71,1818,1,1,1,1,,1,2011-06-06 07:01:46,
249351933010661,169112397010661,249351948010661,249351944010661,2010,54,71,1818,1,2,1,1,,1,2011-06-06 07:01:46,
249351934010661,169112397010661,249351948010661,249351944010661,2010,54,71,1818,1,3,1,1,,1,2011-06-06 07:01:46,
249351935010661,169112397010661,249351948010661,249351945010661,2010,54,71,1818,2,1,1,1,,1,2011-06-06 07:01:46,
249351936010661,169112397010661,249351948010661,249351945010661,2010,54,71,1818,2,2,1,1,,1,2011-06-06 07:01:46,
249351937010661,169112397010661,249351948010661,249351945010661,2010,54,71,1818,2,3,1,1,,1,2011-06-06 07:01:46,
249351938010661,169112397010661,249351948010661,249351946010661,2010,54,71,1818,3,1,1,1,,1,2011-06-06 07:01:46,
249351939010661,169112397010661,249351948010661,249351946010661,2010,54,71,1818,3,2,1,1,,1,2011-06-06 07:01:46,
249351940010661,169112397010661,249351948010661,249351946010661,2010,54,71,1818,3,3,1,1,,1,2011-06-06 07:01:46,
249351941010661,169112397010661,249351948010661,249351947010661,2010,54,71,1818,4,1,1,1,,1,2011-06-06 07:01:46,
249351942010661,169112397010661,249351948010661,249351947010661,2010,54,71,1818,4,2,1,1,,1,2011-06-06 07:01:46,
249351943010661,169112397010661,249351948010661,249351947010661,2010,54,71,1818,4,3,1,1,,1,2011-06-06 07:01:46,
249352078010661,169112451010661,249352094010661,249352090010661,2010,54,71,2100,1,1,1,1,,1,2011-06-06 07:01:46,
249352079010661,169112451010661,249352094010661,249352090010661,2010,54,71,2100,1,2,1,1,,1,2011-06-06 07:01:46,
249352080010661,169112451010661,249352094010661,249352090010661,2010,54,71,2100,1,3,1,1,,1,2011-06-06 07:01:46,
249352081010661,169112451010661,249352094010661,249352091010661,2010,54,71,2100,2,1,1,1,,1,2011-06-06 07:01:46,
249352082010661,169112451010661,249352094010661,249352091010661,2010,54,71,2100,2,2,1,1,,1,2011-06-06 07:01:46,
249352083010661,169112451010661,249352094010661,249352091010661,2010,54,71,2100,2,3,1,1,,1,2011-06-06 07:01:46,
249352084010661,169112451010661,249352094010661,249352092010661,2010,54,71,2100,3,1,1,1,,1,2011-06-06 07:01:46,
249352085010661,169112451010661,249352094010661,249352092010661,2010,54,71,2100,3,2,1,1,,1,2011-06-06 07:01:46,
249352086010661,169112451010661,249352094010661,249352092010661,2010,54,71,2100,3,3,1,1,,1,2011-06-06 07:01:46,
249352087010661,169112451010661,249352094010661,249352093010661,2010,54,71,2100,4,1,1,1,,1,2011-06-06 07:01:46,
249352088010661,169112451010661,249352094010661,249352093010661,2010,54,71,2100,4,2,1,1,,1,2011-06-06 07:01:46,
249352089010661,169112451010661,249352094010661,249352093010661,2010,54,71,2100,4,3,1,1,,1,2011-06-06 07:01:46,
249352208010661,169112507010661,249352224010661,249352220010661,2010,54,75,3599,1,1,1,1,,1,2011-06-06 07:01:46,
249352209010661,169112507010661,249352224010661,249352220010661,2010,54,75,3599,1,2,1,1,,1,2011-06-06 07:01:46,
249352210010661,169112507010661,249352224010661,249352220010661,2010,54,75,3599,1,3,1,1,,1,2011-06-06 07:01:46,
249352211010661,169112507010661,249352224010661,249352221010661,2010,54,75,3599,2,1,1,1,,1,2011-06-06 07:01:46,
249352212010661,169112507010661,249352224010661,249352221010661,2010,54,75,3599,2,2,1,1,,1,2011-06-06 07:01:46,
249352213010661,169112507010661,249352224010661,249352221010661,2010,54,75,3599,2,3,1,1,,1,2011-06-06 07:01:46,
249352214010661,169112507010661,249352224010661,249352222010661,2010,54,75,3599,3,1,1,1,,1,2011-06-06 07:01:46,
249352215010661,169112507010661,249352224010661,249352222010661,2010,54,75,3599,3,2,1,1,,1,2011-06-06 07:01:47,
249352216010661,169112507010661,249352224010661,249352222010661,2010,54,75,3599,3,3,1,1,,1,2011-06-06 07:01:47,
249352217010661,169112507010661,249352224010661,249352223010661,2010,54,75,3599,4,1,1,1,,1,2011-06-06 07:01:47,
249352218010661,169112507010661,249352224010661,249352223010661,2010,54,75,3599,4,2,1,1,,1,2011-06-06 07:01:47,
249352219010661,169112507010661,249352224010661,249352223010661,2010,54,75,3599,4,3,1,1,,1,2011-06-06 07:01:47,
249352392010661,169113319010661,249352408010661,249352404010661,2010,54,77,1835,1,1,1,1,,1,2011-06-06 07:01:47,
249352393010661,169113319010661,249352408010661,249352404010661,2010,54,77,1835,1,2,1,1,,1,2011-06-06 07:01:47,
249352394010661,169113319010661,249352408010661,249352404010661,2010,54,77,1835,1,3,1,1,,1,2011-06-06 07:01:47,
249352395010661,169113319010661,249352408010661,249352405010661,2010,54,77,1835,2,1,1,1,,1,2011-06-06 07:01:47,
249352396010661,169113319010661,249352408010661,249352405010661,2010,54,77,1835,2,2,1,1,,1,2011-06-06 07:01:47,
249352397010661,169113319010661,249352408010661,249352405010661,2010,54,77,1835,2,3,1,1,,1,2011-06-06 07:01:47,
249352398010661,169113319010661,249352408010661,249352406010661,2010,54,77,1835,3,1,1,1,,1,2011-06-06 07:01:47,
249352399010661,169113319010661,249352408010661,249352406010661,2010,54,77,1835,3,2,1,1,,2,2011-06-06 07:01:47,
249352400010661,169113319010661,249352408010661,249352406010661,2010,54,77,1835,3,3,1,1,,1,2011-06-06 07:01:47,
249352401010661,169113319010661,249352408010661,249352407010661,2010,54,77,1835,4,1,1,1,,1,2011-06-06 07:01:47,
249352402010661,169113319010661,249352408010661,249352407010661,2010,54,77,1835,4,2,1,1,,1,2011-06-06 07:01:47,
249352403010661,169113319010661,249352408010661,249352407010661,2010,54,77,1835,4,3,1,1,,1,2011-06-06 07:01:47,
249352551010661,169113379010661,249352567010661,249352563010661,2010,54,79,1640,1,1,1,1,,1,2011-06-06 07:01:47,
249352552010661,169113379010661,249352567010661,249352563010661,2010,54,79,1640,1,2,1,1,,1,2011-06-06 07:01:47,
249352553010661,169113379010661,249352567010661,249352563010661,2010,54,79,1640,1,3,1,1,,1,2011-06-06 07:01:47,
249352554010661,169113379010661,249352567010661,249352564010661,2010,54,79,1640,2,1,1,1,,1,2011-06-06 07:01:47,
249352555010661,169113379010661,249352567010661,249352564010661,2010,54,79,1640,2,2,1,1,,1,2011-06-06 07:01:47,
249352556010661,169113379010661,249352567010661,249352564010661,2010,54,79,1640,2,3,1,1,,1,2011-06-06 07:01:47,
249352557010661,169113379010661,249352567010661,249352565010661,2010,54,79,1640,3,1,1,1,,1,2011-06-06 07:01:47,
249352558010661,169113379010661,249352567010661,249352565010661,2010,54,79,1640,3,2,1,1,,1,2011-06-06 07:01:47,
249352559010661,169113379010661,249352567010661,249352565010661,2010,54,79,1640,3,3,1,1,,1,2011-06-06 07:01:47,
249352560010661,169113379010661,249352567010661,249352566010661,2010,54,79,1640,4,1,1,1,,1,2011-06-06 07:01:47,
249352561010661,169113379010661,249352567010661,249352566010661,2010,54,79,1640,4,2,1,1,,1,2011-06-06 07:01:47,
249352562010661,169113379010661,249352567010661,249352566010661,2010,54,79,1640,4,3,1,1,,1,2011-06-06 07:01:47,
249352680010661,169113349010661,249352690010661,249352688010661,2010,54,81,1604,3,1,2,1,,1,2011-06-06 07:01:48,
249352681010661,169113349010661,249352690010661,249352688010661,2010,54,81,1604,3,2,1,2,,,2011-06-06 07:01:48,
249352682010661,169113349010661,249352690010661,249352688010661,2010,54,81,1604,3,3,1,2,,,2011-06-06 07:01:48,
249352683010661,169113349010661,249352690010661,249352689010661,2010,54,81,1604,4,1,3,1,,1,2011-06-06 07:01:48,
249352684010661,169113349010661,249352690010661,249352689010661,2010,54,81,1604,4,2,3,1,,1,2011-06-06 07:01:48,
249352685010661,169113349010661,249352690010661,249352689010661,2010,54,81,1604,4,3,3,1,,1,2011-06-06 07:01:48,
249352882010661,169112575010661,249352898010661,249352894010661,2010,54,83,1282,1,1,1,1,,1,2011-06-06 07:01:48,
249352883010661,169112575010661,249352898010661,249352894010661,2010,54,83,1282,1,2,1,1,,1,2011-06-06 07:01:48,
249352884010661,169112575010661,249352898010661,249352894010661,2010,54,83,1282,1,3,1,1,,1,2011-06-06 07:01:48,
249352885010661,169112575010661,249352898010661,249352895010661,2010,54,83,1282,2,1,1,1,,1,2011-06-06 07:01:48,
249352886010661,169112575010661,249352898010661,249352895010661,2010,54,83,1282,2,2,1,1,,1,2011-06-06 07:01:48,
249352887010661,169112575010661,249352898010661,249352895010661,2010,54,83,1282,2,3,1,1,,1,2011-06-06 07:01:48,
249352888010661,169112575010661,249352898010661,249352896010661,2010,54,83,1282,3,1,1,1,,1,2011-06-06 07:01:48,
249352889010661,169112575010661,249352898010661,249352896010661,2010,54,83,1282,3,2,1,1,,1,2011-06-06 07:01:48,
249352890010661,169112575010661,249352898010661,249352896010661,2010,54,83,1282,3,3,1,1,,1,2011-06-06 07:01:48,
249352891010661,169112575010661,249352898010661,249352897010661,2010,54,83,1282,4,1,1,1,,1,2011-06-06 07:01:48,
249352892010661,169112575010661,249352898010661,249352897010661,2010,54,83,1282,4,2,1,1,,1,2011-06-06 07:01:48,
249352893010661,169112575010661,249352898010661,249352897010661,2010,54,83,1282,4,3,1,1,,1,2011-06-06 07:01:48,
249353064010661,169113235010661,249353080010661,249353076010661,2010,54,99,1003,1,1,1,1,,1,2011-06-06 07:01:49,
249353065010661,169113235010661,249353080010661,249353076010661,2010,54,99,1003,1,2,1,1,,1,2011-06-06 07:01:49,
249353066010661,169113235010661,249353080010661,249353076010661,2010,54,99,1003,1,3,1,1,,1,2011-06-06 07:01:49,
249353067010661,169113235010661,249353080010661,249353077010661,2010,54,99,1003,2,1,1,1,,1,2011-06-06 07:01:49,
249353068010661,169113235010661,249353080010661,249353077010661,2010,54,99,1003,2,2,1,1,,1,2011-06-06 07:01:49,
249353069010661,169113235010661,249353080010661,249353077010661,2010,54,99,1003,2,3,1,1,,1,2011-06-06 07:01:49,
249353070010661,169113235010661,249353080010661,249353078010661,2010,54,99,1003,3,1,1,1,,1,2011-06-06 07:01:49,
249353071010661,169113235010661,249353080010661,249353078010661,2010,54,99,1003,3,2,1,1,,1,2011-06-06 07:01:49,
249353072010661,169113235010661,249353080010661,249353078010661,2010,54,99,1003,3,3,1,1,,1,2011-06-06 07:01:49,
249353073010661,169113235010661,249353080010661,249353079010661,2010,54,99,1003,4,1,1,1,,1,2011-06-06 07:01:49,
249353074010661,169113235010661,249353080010661,249353079010661,2010,54,99,1003,4,2,1,1,,1,2011-06-06 07:01:49,
249353075010661,169113235010661,249353080010661,249353079010661,2010,54,99,1003,4,3,1,1,,1,2011-06-06 07:01:49,
249353185010661,169113125010661,249353192010661,249353189010661,2010,54,107,762,2,1,2,1,,1,2011-06-06 07:01:50,
249353186010661,169113125010661,249353192010661,249353189010661,2010,54,107,762,2,2,2,1,,1,2011-06-06 07:01:50,
249353187010661,169113125010661,249353192010661,249353189010661,2010,54,107,762,2,3,2,1,,1,2011-06-06 07:01:50,
