CN,PLT_CN,VVT_CN,INVYR,STATECD,COUNTYCD,PLOT,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SPECIMEN_COLLECTED,SPECIMEN_LABEL_NBR,SPECIMEN_NOT_COLLECTED_REASON,SPECIMEN_RESOLVED,CREATED_DATE,MODIFIED_DATE,UPDATED_UNKNOWN_SPECIES_DATE
218416129010661,122560562010661,218416150010661,2007,54,13,1984,VIOLA,1,VIOLA,0,,10,,2009-10-30 10:22:38,,
218416130010661,122560562010661,218416150010661,2007,54,13,1984,VIPA3,1,VIPA18,0,,,,2009-10-30 10:22:38,2012-01-24 13:21:54,
218416131010661,122560562010661,218416150010661,2007,54,13,1984,VIPR,1,VIPR,0,,,,2009-10-30 10:22:38,,
218416132010661,122560562010661,218416150010661,2007,54,13,1984,VITIS,1,VITIS,0,,10,,2009-10-30 10:22:38,,
218416133010661,122560562010661,218416150010661,2007,54,13,1984,ZIAU,1,ZIAU,0,,,,2009-10-30 10:22:38,,
218415160010661,122560452010661,218415213010661,2007,54,15,1739,ACRU,1,ACRU,0,,,,2009-10-30 10:22:38,,
218415161010661,122560452010661,218415213010661,2007,54,15,1739,AMAR3,1,AMAR3,0,,,,2009-10-30 10:22:38,,
218415162010661,122560452010661,218415213010661,2007,54,15,1739,BELE,1,BELE,0,,,,2009-10-30 10:22:38,,
218415163010661,122560452010661,218415213010661,2007,54,15,1739,CADE12,1,CADE12,0,,,,2009-10-30 10:22:38,,
218415164010661,122560452010661,218415213010661,2007,54,15,1739,CAREX,1,CAREX,0,,10,,2009-10-30 10:22:38,,
218415165010661,122560452010661,218415213010661,2007,54,15,1739,CHMA3,1,CHMA3,0,,,,2009-10-30 10:22:38,,
218415166010661,122560452010661,218415213010661,2007,54,15,1739,CYPRI,1,CYPRI,0,,10,,2009-10-30 10:22:38,,
218415167010661,122560452010661,218415213010661,2007,54,15,1739,DANTH,1,DANTH,0,,10,,2009-10-30 10:22:38,,
218415168010661,122560452010661,218415213010661,2007,54,15,1739,DIDI6,1,DIDI6,1,30085.0,,Y,2009-10-30 10:22:38,,
218415169010661,122560452010661,218415213010661,2007,54,15,1739,EPRE2,1,EPRE2,0,,,,2009-10-30 10:22:38,,
218415170010661,122560452010661,218415213010661,2007,54,15,1739,EPVI2,1,EPVI2,0,,,,2009-10-30 10:22:38,,
218415171010661,122560452010661,218415213010661,2007,54,15,1739,FAGR,1,FAGR,0,,,,2009-10-30 10:22:38,,
218415172010661,122560452010661,218415213010661,2007,54,15,1739,GAPR2,1,GAPR2,0,,,,2009-10-30 10:22:38,,
218415173010661,122560452010661,218415213010661,2007,54,15,1739,HAVI4,1,HAVI4,0,,,,2009-10-30 10:22:38,,
218415174010661,122560452010661,218415213010661,2007,54,15,1739,HIPA2,1,HIPA2,0,,,,2009-10-30 10:22:38,,
218415175010661,122560452010661,218415213010661,2007,54,15,1739,ILOP,1,ILOP,0,,,,2009-10-30 10:22:38,,
218415176010661,122560452010661,218415213010661,2007,54,15,1739,KALA,1,KALA,0,,,,2009-10-30 10:22:38,,
218415177010661,122560452010661,218415213010661,2007,54,15,1739,LYQU,1,LYQU,0,,,,2009-10-30 10:22:38,,
218415178010661,122560452010661,218415213010661,2007,54,15,1739,MIRE,1,MIRE,0,,,,2009-10-30 10:22:38,,
218415179010661,122560452010661,218415213010661,2007,54,15,1739,NYSY,1,NYSY,0,,,,2009-10-30 10:22:38,,
218415180010661,122560452010661,218415213010661,2007,54,15,1739,OXAR,1,OXAR,0,,,,2009-10-30 10:22:38,,
218415181010661,122560452010661,218415213010661,2007,54,15,1739,PAQU2,1,PAQU2,0,,,,2009-10-30 10:22:38,,
218415182010661,122560452010661,218415213010661,2007,54,15,1739,PIRI,1,PIRI,0,,,,2009-10-30 10:22:38,,
218415183010661,122560452010661,218415213010661,2007,54,15,1739,POTEN,1,POTEN,0,,10,,2009-10-30 10:22:38,,
218415184010661,122560452010661,218415213010661,2007,54,15,1739,QUAL,1,QUAL,0,,,,2009-10-30 10:22:38,,
218415185010661,122560452010661,218415213010661,2007,54,15,1739,QUCO2,1,QUCO2,0,,,,2009-10-30 10:22:38,,
218415186010661,122560452010661,218415213010661,2007,54,15,1739,QUPR2,1,QUMO4,0,,,,2009-10-30 10:22:38,2018-12-12 09:55:14,
218415187010661,122560452010661,218415213010661,2007,54,15,1739,QURU,1,QURU,0,,,,2009-10-30 10:22:38,,
218415188010661,122560452010661,218415213010661,2007,54,15,1739,QUVE,1,QUVE,0,,,,2009-10-30 10:22:38,,
218415189010661,122560452010661,218415213010661,2007,54,15,1739,RHODO,1,RHODO,0,,10,,2009-10-30 10:22:38,,
218415190010661,122560452010661,218415213010661,2007,54,15,1739,RUBUS,1,RUBUS,0,,10,,2009-10-30 10:22:38,,
218415191010661,122560452010661,218415213010661,2007,54,15,1739,SAAL5,1,SAAL5,0,,,,2009-10-30 10:22:38,,
218415192010661,122560452010661,218415213010661,2007,54,15,1739,SMGL,1,SMGL,0,,,,2009-10-30 10:22:38,,
218415193010661,122560452010661,218415213010661,2007,54,15,1739,SMRO,1,SMRO,0,,,,2009-10-30 10:22:38,,
218415194010661,122560452010661,218415213010661,2007,54,15,1739,TSCA,1,TSCA,0,,,,2009-10-30 10:22:38,,
218415195010661,122560452010661,218415213010661,2007,54,15,1739,VAPA4,1,VAPA4,0,,,,2009-10-30 10:22:38,,
218415196010661,122560452010661,218415213010661,2007,54,15,1739,VIAC,1,VIAC,0,,,,2009-10-30 10:22:38,,
218415344010661,122560400010661,218415462010661,2007,54,17,1836,2FD,1,2FD,0,,1,,2009-10-30 10:22:38,,
218415345010661,122560400010661,218415462010661,2007,54,17,1836,2FD,2,2FD,0,,10,,2009-10-30 10:22:38,,
218415346010661,122560400010661,218415462010661,2007,54,17,1836,2FD,3,2FD,0,,10,,2009-10-30 10:22:38,,
218415347010661,122560400010661,218415462010661,2007,54,17,1836,2FD,4,2FD,0,,10,,2009-10-30 10:22:38,,
218415348010661,122560400010661,218415462010661,2007,54,17,1836,2GRAM,2,2GRAM,0,,10,,2009-10-30 10:22:38,,
218415349010661,122560400010661,218415462010661,2007,54,17,1836,ACRU,1,ACRU,0,,,,2009-10-30 10:22:38,,
218415350010661,122560400010661,218415462010661,2007,54,17,1836,ACSA3,1,ACSA3,0,,,,2009-10-30 10:22:38,,
218415351010661,122560400010661,218415462010661,2007,54,17,1836,AGAL5,1,AGAL5,0,,,,2009-10-30 10:22:38,,
218415352010661,122560400010661,218415462010661,2007,54,17,1836,AGMI2,1,AGMI2,0,,,,2009-10-30 10:22:38,,
218415353010661,122560400010661,218415462010661,2007,54,17,1836,AMAR3,1,AMAR3,0,,,,2009-10-30 10:22:38,,
218415354010661,122560400010661,218415462010661,2007,54,17,1836,AMBR2,1,AMBR2,0,,,,2009-10-30 10:22:38,,
218415355010661,122560400010661,218415462010661,2007,54,17,1836,ANNE,1,ANNE,0,,,,2009-10-30 10:22:38,,
218415356010661,122560400010661,218415462010661,2007,54,17,1836,ARSE3,1,ARSE3,0,,,,2009-10-30 10:22:38,,
218415357010661,122560400010661,218415462010661,2007,54,17,1836,ASPL,1,ASPL,0,,,,2009-10-30 10:22:38,,
218415358010661,122560400010661,218415462010661,2007,54,17,1836,ASTER,1,ASTER,0,,10,,2009-10-30 10:22:38,,
218415359010661,122560400010661,218415462010661,2007,54,17,1836,BETH,1,BETH,0,,,,2009-10-30 10:22:38,,
218415360010661,122560400010661,218415462010661,2007,54,17,1836,BOVI,1,BOVI,0,,,,2009-10-30 10:22:38,,
218415361010661,122560400010661,218415462010661,2007,54,17,1836,BRER2,1,BRER2,0,,,,2009-10-30 10:22:38,,
218415362010661,122560400010661,218415462010661,2007,54,17,1836,CACA18,1,CACA18,0,,,,2009-10-30 10:22:38,,
218415363010661,122560400010661,218415462010661,2007,54,17,1836,CACO15,1,CACO15,0,,,,2009-10-30 10:22:38,,
218415367010661,122560400010661,218415462010661,2007,54,17,1836,CAREX,3,CAAM8,1,30056.0,,Y,2009-10-30 10:22:38,,
218415364010661,122560400010661,218415462010661,2007,54,17,1836,CADI5,1,CADI5,0,,,,2009-10-30 10:22:38,,
218415365010661,122560400010661,218415462010661,2007,54,17,1836,CAREX,1,CALA19,1,30052.0,,Y,2009-10-30 10:22:38,,
218415366010661,122560400010661,218415462010661,2007,54,17,1836,CAREX,2,CALA18,1,30051.0,,Y,2009-10-30 10:22:38,,
218415368010661,122560400010661,218415462010661,2007,54,17,1836,CAREX,4,CAREX,0,,10,,2009-10-30 10:22:38,,
218415369010661,122560400010661,218415462010661,2007,54,17,1836,CAREX,5,CALA19,1,30058.0,,Y,2009-10-30 10:22:38,,
218415370010661,122560400010661,218415462010661,2007,54,17,1836,CAREX,6,CAHI6,1,30055.0,,Y,2009-10-30 10:22:38,,
218415371010661,122560400010661,218415462010661,2007,54,17,1836,CAREX,7,CABL,1,30057.0,,Y,2009-10-30 10:22:38,,
218415372010661,122560400010661,218415462010661,2007,54,17,1836,CAVU2,1,CAVU2,0,,,,2009-10-30 10:22:38,,
218415373010661,122560400010661,218415462010661,2007,54,17,1836,CIRCA,1,CIRCA,0,,10,,2009-10-30 10:22:38,,
218415374010661,122560400010661,218415462010661,2007,54,17,1836,COFL2,1,COFL2,0,,,,2009-10-30 10:22:38,,
218415375010661,122560400010661,218415462010661,2007,54,17,1836,COMA4,1,COMA25,0,,,,2009-10-30 10:22:38,2012-01-24 13:21:42,
218415376010661,122560400010661,218415462010661,2007,54,17,1836,CRATA,1,CRATA,0,,10,,2009-10-30 10:22:38,,
218415377010661,122560400010661,218415462010661,2007,54,17,1836,CYVI,1,CYVI,0,,,,2009-10-30 10:22:38,,
218415378010661,122560400010661,218415462010661,2007,54,17,1836,DACO,1,DACO,0,,,,2009-10-30 10:22:38,,
218415379010661,122560400010661,218415462010661,2007,54,17,1836,DASP2,1,DASP2,0,,,,2009-10-30 10:22:38,,
218415380010661,122560400010661,218415462010661,2007,54,17,1836,DICHA2,2,DICHA2,0,,10,,2009-10-30 10:22:38,,
218415381010661,122560400010661,218415462010661,2007,54,17,1836,DICL,1,DICL,0,,,,2009-10-30 10:22:38,,
218415382010661,122560400010661,218415462010661,2007,54,17,1836,DIQU,1,DIQU,0,,,,2009-10-30 10:22:39,,
218415383010661,122560400010661,218415462010661,2007,54,17,1836,DIVIV,1,DIVIV,1,30054.0,,Y,2009-10-30 10:22:39,,
218415384010661,122560400010661,218415462010661,2007,54,17,1836,DRCA11,1,DRCA11,0,,,,2009-10-30 10:22:39,,
218415385010661,122560400010661,218415462010661,2007,54,17,1836,EUDI16,1,EUDI16,0,,,,2009-10-30 10:22:39,,
218415386010661,122560400010661,218415462010661,2007,54,17,1836,FAGR,1,FAGR,0,,,,2009-10-30 10:22:39,,
218415387010661,122560400010661,218415462010661,2007,54,17,1836,FESU3,1,FESU3,0,,,,2009-10-30 10:22:39,,
218415388010661,122560400010661,218415462010661,2007,54,17,1836,FRAM2,1,FRAM2,0,,,,2009-10-30 10:22:39,,
218415389010661,122560400010661,218415462010661,2007,54,17,1836,GAAP2,1,GAAP2,0,,,,2009-10-30 10:22:39,,
218415390010661,122560400010661,218415462010661,2007,54,17,1836,GEMA,1,GEMA,0,,,,2009-10-30 10:22:39,,
218415391010661,122560400010661,218415462010661,2007,54,17,1836,GEUM,1,GEUM,0,,10,,2009-10-30 10:22:39,,
218415392010661,122560400010661,218415462010661,2007,54,17,1836,GEVE,1,GEVE,0,,,,2009-10-30 10:22:39,,
218415393010661,122560400010661,218415462010661,2007,54,17,1836,GLST,1,GLST,1,30059.0,,Y,2009-10-30 10:22:39,,
218415394010661,122560400010661,218415462010661,2007,54,17,1836,GOPU,1,GOPU,0,,,,2009-10-30 10:22:39,,
218415395010661,122560400010661,218415462010661,2007,54,17,1836,HAVI2,1,HAVI2,0,,,,2009-10-30 10:22:39,,
218415396010661,122560400010661,218415462010661,2007,54,17,1836,JUTE,1,JUTE,0,,,,2009-10-30 10:22:39,,
218415397010661,122560400010661,218415462010661,2007,54,17,1836,LEVI2,1,LEVI2,0,,,,2009-10-30 10:22:39,,
218415398010661,122560400010661,218415462010661,2007,54,17,1836,LITU,1,LITU,0,,,,2009-10-30 10:22:39,,
218415399010661,122560400010661,218415462010661,2007,54,17,1836,LOIN,1,LOIN,0,,,,2009-10-30 10:22:39,,
218415400010661,122560400010661,218415462010661,2007,54,17,1836,LUMU2,1,LUMU2,0,,,,2009-10-30 10:22:39,,
218415401010661,122560400010661,218415462010661,2007,54,17,1836,LUZUL,1,LUZUL,0,,1,,2009-10-30 10:22:39,,
218415402010661,122560400010661,218415462010661,2007,54,17,1836,LYQU,1,LYQU,0,,,,2009-10-30 10:22:39,,
218415403010661,122560400010661,218415462010661,2007,54,17,1836,MUHLE,1,AGPE,1,30053.0,,Y,2009-10-30 10:22:39,,
218415404010661,122560400010661,218415462010661,2007,54,17,1836,MUSY,1,MUSY,1,30060.0,,Y,2009-10-30 10:22:39,,
218415405010661,122560400010661,218415462010661,2007,54,17,1836,OXST,1,OXST,0,,,,2009-10-30 10:22:39,,
218415406010661,122560400010661,218415462010661,2007,54,17,1836,PAAU3,1,PAAU3,0,,,,2009-10-30 10:22:39,,
218415407010661,122560400010661,218415462010661,2007,54,17,1836,PAQU2,1,PAQU2,0,,,,2009-10-30 10:22:39,,
218415408010661,122560400010661,218415462010661,2007,54,17,1836,PIPU2,1,PIPU2,0,,,,2009-10-30 10:22:39,,
218415409010661,122560400010661,218415462010661,2007,54,17,1836,PLOR4,1,PLOR4,0,,,,2009-10-30 10:22:39,,
218415410010661,122560400010661,218415462010661,2007,54,17,1836,POA,1,POA,0,,10,,2009-10-30 10:22:39,,
218415411010661,122560400010661,218415462010661,2007,54,17,1836,POAC4,1,POAC4,0,,,,2009-10-30 10:22:39,,
218415412010661,122560400010661,218415462010661,2007,54,17,1836,POCE4,1,POCE4,0,,,,2009-10-30 10:22:39,,
218415413010661,122560400010661,218415462010661,2007,54,17,1836,POPU4,1,POPU4,0,,,,2009-10-30 10:22:39,,
218415414010661,122560400010661,218415462010661,2007,54,17,1836,POSI2,1,POSI2,0,,,,2009-10-30 10:22:39,,
218415415010661,122560400010661,218415462010661,2007,54,17,1836,POTR5,1,POTR5,0,,,,2009-10-30 10:22:39,,
218415416010661,122560400010661,218415462010661,2007,54,17,1836,POVI2,1,POVI2,0,,,,2009-10-30 10:22:39,,
218415417010661,122560400010661,218415462010661,2007,54,17,1836,PRENA,1,PRENA,0,,10,,2009-10-30 10:22:39,,
218415418010661,122560400010661,218415462010661,2007,54,17,1836,PRSE2,1,PRSE2,0,,,,2009-10-30 10:22:39,,
218415419010661,122560400010661,218415462010661,2007,54,17,1836,PRVU,1,PRVU,0,,,,2009-10-30 10:22:39,,
218415420010661,122560400010661,218415462010661,2007,54,17,1836,QURU,1,QURU,0,,,,2009-10-30 10:22:39,,
218415421010661,122560400010661,218415462010661,2007,54,17,1836,QUVE,1,QUVE,0,,,,2009-10-30 10:22:39,,
218415422010661,122560400010661,218415462010661,2007,54,17,1836,ROMU,1,ROMU,0,,,,2009-10-30 10:22:39,,
218415423010661,122560400010661,218415462010661,2007,54,17,1836,RUBUS,1,RUBUS,0,,10,,2009-10-30 10:22:39,,
218415424010661,122560400010661,218415462010661,2007,54,17,1836,RUCR,1,RUCR,0,,,,2009-10-30 10:22:39,,
218415425010661,122560400010661,218415462010661,2007,54,17,1836,RUOC,1,RUOC,0,,,,2009-10-30 10:22:39,,
218415426010661,122560400010661,218415462010661,2007,54,17,1836,SAAL5,1,SAAL5,0,,,,2009-10-30 10:22:39,,
218415427010661,122560400010661,218415462010661,2007,54,17,1836,SACA15,1,SACA15,0,,,,2009-10-30 10:22:39,,
218415428010661,122560400010661,218415462010661,2007,54,17,1836,SAVI5,1,SAVI5,0,,,,2009-10-30 10:22:39,,
218415429010661,122560400010661,218415462010661,2007,54,17,1836,SETE3,1,SETE3,0,,,,2009-10-30 10:22:39,,
218415430010661,122560400010661,218415462010661,2007,54,17,1836,SMGL,1,SMGL,0,,,,2009-10-30 10:22:39,,
218415431010661,122560400010661,218415462010661,2007,54,17,1836,SMRO,1,SMRO,0,,,,2009-10-30 10:22:39,,
218415432010661,122560400010661,218415462010661,2007,54,17,1836,SMTA2,1,SMTA2,0,,,,2009-10-30 10:22:39,,
218415433010661,122560400010661,218415462010661,2007,54,17,1836,SYDUD2,1,SYDUD2,0,,,,2009-10-30 10:22:39,,
218415434010661,122560400010661,218415462010661,2007,54,17,1836,SYPR6,1,SYPR6,0,,,,2009-10-30 10:22:39,,
218415435010661,122560400010661,218415462010661,2007,54,17,1836,THTH2,1,THTH2,0,,,,2009-10-30 10:22:39,,
218415436010661,122560400010661,218415462010661,2007,54,17,1836,TORA2,1,TORA2,0,,,,2009-10-30 10:22:39,,
218415437010661,122560400010661,218415462010661,2007,54,17,1836,ULRU,1,ULRU,0,,,,2009-10-30 10:22:39,,
218415438010661,122560400010661,218415462010661,2007,54,17,1836,UVPE,1,UVPE,0,,,,2009-10-30 10:22:39,,
218415439010661,122560400010661,218415462010661,2007,54,17,1836,VACCI,1,VACCI,0,,10,,2009-10-30 10:22:39,,
218415440010661,122560400010661,218415462010661,2007,54,17,1836,VEOF2,1,VEOF2,0,,,,2009-10-30 10:22:39,,
218415441010661,122560400010661,218415462010661,2007,54,17,1836,VIOLA,1,VIOLA,0,,10,,2009-10-30 10:22:39,,
218415442010661,122560400010661,218415462010661,2007,54,17,1836,VIOLA,2,VIOLA,0,,10,,2009-10-30 10:22:39,,
218415443010661,122560400010661,218415462010661,2007,54,17,1836,VIOLA,3,VIOLA,0,,10,,2009-10-30 10:22:39,,
218415444010661,122560400010661,218415462010661,2007,54,17,1836,VIPA3,1,VIPA18,0,,,,2009-10-30 10:22:39,2012-01-24 13:21:42,
218415445010661,122560400010661,218415462010661,2007,54,17,1836,VITIS,1,VITIS,0,,10,,2009-10-30 10:22:39,,
218415214010661,122560472010661,218415343010661,2007,54,19,361,2FD,1,CUOR,1,30087.0,,Y,2009-10-30 10:22:39,,
218415215010661,122560472010661,218415343010661,2007,54,19,361,2FD,2,2FD,0,,10,,2009-10-30 10:22:39,,
218415216010661,122560472010661,218415343010661,2007,54,19,361,2FD,3,2FD,0,,10,,2009-10-30 10:22:39,,
218415217010661,122560472010661,218415343010661,2007,54,19,361,2FD,4,2FD,0,,10,,2009-10-30 10:22:39,,
218415218010661,122560472010661,218415343010661,2007,54,19,361,2GRAM,1,2GRAM,0,,10,,2009-10-30 10:22:39,,
218415219010661,122560472010661,218415343010661,2007,54,19,361,ACRU,1,ACRU,0,,,,2009-10-30 10:22:39,,
218415220010661,122560472010661,218415343010661,2007,54,19,361,ACSA3,1,ACSA3,0,,,,2009-10-30 10:22:39,,
218415221010661,122560472010661,218415343010661,2007,54,19,361,ADPE,1,ADPE,0,,,,2009-10-30 10:22:39,,
218415222010661,122560472010661,218415343010661,2007,54,19,361,AGAL5,1,AGAL5,0,,,,2009-10-30 10:22:39,,
218415223010661,122560472010661,218415343010661,2007,54,19,361,AGPE,1,AGPE,0,,,,2009-10-30 10:22:39,,
218415224010661,122560472010661,218415343010661,2007,54,19,361,ALPE4,1,ALPE4,0,,,,2009-10-30 10:22:39,,
218415225010661,122560472010661,218415343010661,2007,54,19,361,AMBR2,1,AMBR2,0,,,,2009-10-30 10:22:39,,
218415226010661,122560472010661,218415343010661,2007,54,19,361,ANEMO,1,ANEMO,0,,10,,2009-10-30 10:22:39,,
218415227010661,122560472010661,218415343010661,2007,54,19,361,APAM,1,APAM,0,,,,2009-10-30 10:22:39,,
218415228010661,122560472010661,218415343010661,2007,54,19,361,ARMA7,1,ARMA7,0,,,,2009-10-30 10:22:39,,
218415229010661,122560472010661,218415343010661,2007,54,19,361,ARRA,1,ARRA,0,,,,2009-10-30 10:22:39,,
218415230010661,122560472010661,218415343010661,2007,54,19,361,ASPL,1,ASPL,0,,,,2009-10-30 10:22:39,,
218415231010661,122560472010661,218415343010661,2007,54,19,361,ASTER,1,ASTER,0,,10,,2009-10-30 10:22:39,,
218415232010661,122560472010661,218415343010661,2007,54,19,361,ASTER,2,ASTER,0,,10,,2009-10-30 10:22:39,,
218415233010661,122560472010661,218415343010661,2007,54,19,361,ASTER,3,ASTER,0,,10,,2009-10-30 10:22:39,,
218415234010661,122560472010661,218415343010661,2007,54,19,361,ASTER,4,ASTER,0,,10,,2009-10-30 10:22:39,,
218415235010661,122560472010661,218415343010661,2007,54,19,361,ASTER,5,LAFL,1,30086.0,,Y,2009-10-30 10:22:39,,
218415236010661,122560472010661,218415343010661,2007,54,19,361,AULA,1,AULA,0,,,,2009-10-30 10:22:39,,
218415237010661,122560472010661,218415343010661,2007,54,19,361,BOCY,1,BOCY,0,,,,2009-10-30 10:22:39,,
218415238010661,122560472010661,218415343010661,2007,54,19,361,BOVI,1,BOVI,0,,,,2009-10-30 10:22:39,,
218415239010661,122560472010661,218415343010661,2007,54,19,361,BRER2,1,BRER2,0,,,,2009-10-30 10:22:39,,
218415240010661,122560472010661,218415343010661,2007,54,19,361,CAAL27,1,CATO6,0,,,,2009-10-30 10:22:39,2018-12-12 09:55:14,
218415241010661,122560472010661,218415343010661,2007,54,19,361,CAAM18,1,CAAM18,0,,,,2009-10-30 10:22:39,,
218415242010661,122560472010661,218415343010661,2007,54,19,361,CADE12,1,CADE12,0,,,,2009-10-30 10:22:39,,
218415243010661,122560472010661,218415343010661,2007,54,19,361,CADI3,1,CADI3,0,,,,2009-10-30 10:22:39,,
218415244010661,122560472010661,218415343010661,2007,54,19,361,CAGL8,1,CAGL8,0,,,,2009-10-30 10:22:39,,
218415245010661,122560472010661,218415343010661,2007,54,19,361,CHMA3,1,CHMA3,0,,,,2009-10-30 10:22:39,,
218415246010661,122560472010661,218415343010661,2007,54,19,361,CIRA,1,ACRAR,0,,,,2009-10-30 10:22:39,2012-01-24 13:21:54,
218415247010661,122560472010661,218415343010661,2007,54,19,361,COAM3,1,COAM3,0,,,,2009-10-30 10:22:39,,
218415248010661,122560472010661,218415343010661,2007,54,19,361,COFL2,1,COFL2,0,,,,2009-10-30 10:22:39,,
218415249010661,122560472010661,218415343010661,2007,54,19,361,DESMO,1,DESMO,0,,10,,2009-10-30 10:22:39,,
218415250010661,122560472010661,218415343010661,2007,54,19,361,DICHA2,1,DICHA2,0,,10,,2009-10-30 10:22:39,,
218415251010661,122560472010661,218415343010661,2007,54,19,361,DICHA2,2,DICHA2,0,,10,,2009-10-30 10:22:39,,
218415252010661,122560472010661,218415343010661,2007,54,19,361,DILA5,1,PRLA9,0,,,,2009-10-30 10:22:39,2012-01-24 13:21:54,
218415253010661,122560472010661,218415343010661,2007,54,19,361,DIQU,1,DIQU,0,,,,2009-10-30 10:22:39,,
218415254010661,122560472010661,218415343010661,2007,54,19,361,DRIN5,1,DRIN5,0,,,,2009-10-30 10:22:39,,
218415255010661,122560472010661,218415343010661,2007,54,19,361,DRMA4,1,DRMA4,0,,,,2009-10-30 10:22:39,,
218415256010661,122560472010661,218415343010661,2007,54,19,361,EUDI16,1,EUDI16,0,,,,2009-10-30 10:22:39,,
218415257010661,122560472010661,218415343010661,2007,54,19,361,EUFI,1,EUFI14,0,,,,2009-10-30 10:22:39,2018-12-12 09:55:14,
218415258010661,122560472010661,218415343010661,2007,54,19,361,EUPU10,1,EUPU21,0,,,,2009-10-30 10:22:39,2018-12-12 09:55:14,
218415259010661,122560472010661,218415343010661,2007,54,19,361,FAGR,1,FAGR,0,,,,2009-10-30 10:22:39,,
218415260010661,122560472010661,218415343010661,2007,54,19,361,FESTU,1,FESTU,0,,10,,2009-10-30 10:22:39,,
218415264010661,122560472010661,218415343010661,2007,54,19,361,GALA4,1,GALA4,0,,,,2009-10-30 10:22:39,,
218415261010661,122560472010661,218415343010661,2007,54,19,361,FRAM2,1,FRAM2,0,,,,2009-10-30 10:22:39,,
218415262010661,122560472010661,218415343010661,2007,54,19,361,GAAP2,1,GAAP2,0,,,,2009-10-30 10:22:39,,
218415263010661,122560472010661,218415343010661,2007,54,19,361,GACI2,1,GACI2,0,,,,2009-10-30 10:22:39,,
218415265010661,122560472010661,218415343010661,2007,54,19,361,GEUM,1,GEUM,0,,10,,2009-10-30 10:22:39,,
218415266010661,122560472010661,218415343010661,2007,54,19,361,HEAM6,1,HEAM6,0,,,,2009-10-30 10:22:39,,
218415267010661,122560472010661,218415343010661,2007,54,19,361,HEDI2,1,HEDI2,0,,,,2009-10-30 10:22:39,,
218415268010661,122560472010661,218415343010661,2007,54,19,361,HIPA2,1,HIPA2,0,,,,2009-10-30 10:22:39,,
