CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,CWDID,MEASYEAR,CONDID,SLOPDIST,HORIZ_DIST,SPCD,DECAYCD,TRANSDIA,SMALLDIA,LARGEDIA,LENGTH,HOLLOWCD,CWDHSTCD,VOLCF,DRYBIO,CARBON,COVER_PCT,LPA_UNADJ,LPA_PLOT,LPA_COND,LPA_UNADJ_RGN,LPA_PLOT_RGN,LPA_COND_RGN,COVER_PCT_RGN,CHARRED_CD,ORNTCD_PNWRS,CREATED_DATE,MODIFIED_DATE,CWD_SAMPLE_METHOD,HOLLOW_DIA,HORIZ_DIST_CD,INCLINATION,LARGE_END_DIA_CLASS,LENGTH_CD,VOLCF_AC_UNADJ,VOLCF_AC_PLOT,VOLCF_AC_COND,DRYBIO_AC_UNADJ,DRYBIO_AC_PLOT,DRYBIO_AC_COND,CARBON_AC_UNADJ,CARBON_AC_PLOT,CARBON_AC_COND
56707163010538,60274986010538,2004,54,39,649,1,270,2.0,2004,1,16.8,16.8,800.0,4,12,12,12,26,N,1,20.4204,315.754927488,155.035669396608,0.7272222222222222,9.137826923076924,9.137826923076924,12.183769230769231,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,186.5980809,186.5980809,248.7974412,2885.313877494048,2885.313877494048,3847.085169992064,1416.6891138495776,1416.6891138495776,1888.9188184661034
56707164010538,60274986010538,2004,54,39,649,1,270,3.0,2004,1,20.6,20.6,800.0,4,9,12,12,21,N,1,16.4934,255.032826048,125.221117589568,0.7272222222222222,11.3135,11.3135,15.084666666666667,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,186.5980809,186.5980809,248.7974412,2885.313877494048,2885.313877494048,3847.085169992064,1416.6891138495776,1416.6891138495776,1888.9188184661034
56707176010538,60274986010538,2004,54,39,649,2,270,1.0,2004,2,9.7,9.687897687115,833.0,2,4,3,7,22,N,1,3.4797583333333333,96.669356784,47.464654180944,0.9090277777777778,10.79925,10.79925,43.197,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,37.57878018125,37.57878018125,150.315120725,1043.956551249612,1043.956551249612,4175.826204998448,512.5826666635595,512.5826666635595,2050.330666654238
56707177010538,60274986010538,2004,54,39,649,2,270,2.0,2004,2,3.6,3.59550841996,833.0,3,5,3,12,57,N,1,23.78289375,573.437913048,281.558015306568,1.3635416666666667,4.168131578947368,4.168131578947368,16.672526315789472,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,99.130230478125,99.130230478125,396.5209219125,2390.164673941044,2390.164673941044,9560.658695764176,1173.5708549050526,1173.5708549050526,4694.28341962021
56707178010538,60274986010538,2004,54,39,649,2,270,3.0,2004,2,3.6,3.59550841996,833.0,3,4,4,4,11,N,1,0.9599333333333333,23.145298176,11.364341404416,0.7272222222222222,21.5985,21.5985,86.394,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,20.7331201,20.7331201,82.9324804,499.903722654336,499.903722654336,1999.614890617344,245.45272782327896,245.45272782327896,981.8109112931159
56707188010538,60274986010538,2004,54,39,649,3,270,1.0,2004,1,21.0,20.973799116435,998.0,3,4,3,4,7,N,1,0.47723958333333333,6.9684615,3.4215145965,0.21210648148148148,33.9405,33.9405,45.254,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,16.197750078125,16.197750078125,21.597000104166668,236.51306754075,236.51306754075,315.350756721,116.12791616250826,116.12791616250826,154.837221550011
56707189010538,60274986010538,2004,54,39,649,3,270,2.0,2004,1,5.2,5.193512162165,998.0,3,9,4,9,3,N,1,0.79358125,11.58755598,5.68948998618,0.39391203703703703,79.1945,79.1945,105.59266666666667,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,62.847270303125,62.847270303125,83.79636040416666,917.67070205811,917.67070205811,1223.56093607748,450.576314710532,450.576314710532,600.7684196140427
56707102010538,60274807010538,2004,54,39,1369,1,30,1.0,2004,1,22.8,21.519970525145,409.0,3,4,3,5,15,N,1,1.3908125,24.9945696,12.2723336736,0.18180555555555555,15.8389,15.8389,15.8389,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,22.02894010625,22.02894010625,22.02894010625,395.88648843744,395.88648843744,395.88648843744,194.38026582278303,194.38026582278303,194.38026582278303
56707103010538,60274807010538,2004,54,39,1369,1,30,2.0,2004,1,9.5,8.966654385477,998.0,3,4,3,3,8,N,1,0.3927,5.73404832,2.81541772512,0.13635416666666667,29.6979375,29.6979375,29.6979375,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,11.66238005625,11.66238005625,11.66238005625,170.28940862934,170.28940862934,170.28940862934,83.61209963700594,83.61209963700594,83.61209963700594
56707104010538,60274807010538,2004,54,39,1369,1,30,3.0,2004,1,2.6,2.454031726552,833.0,3,8,4,10,34,N,1,10.755616666666667,259.332545472,127.332279826752,0.3181597222222222,6.98775,6.98775,6.98775,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,75.1575603625,75.1575603625,75.1575603625,1812.150994621968,1812.150994621968,1812.150994621968,889.7661383593863,889.7661383593863,889.7661383593863
56707105010538,60274807010538,2004,54,39,1369,1,30,4.0,2004,1,2.6,2.454031726552,833.0,3,6,3,6,17,N,1,2.08621875,50.30157132,24.69807151812,0.20453125,13.9755,13.9755,13.9755,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,29.155950140625,29.155950140625,29.155950140625,702.98960998266,702.98960998266,702.98960998266,345.16789850148604,345.16789850148604,345.16789850148604
56707106010538,60274807010538,2004,54,39,1369,1,30,5.0,2004,1,2.6,2.454031726552,651.0,3,15,12,12,23,N,1,18.0642,247.9853376,121.7608007616,0.5454166666666667,10.329717391304348,10.329717391304348,10.329717391304348,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,186.5980809,186.5980809,186.5980809,2561.6184545952,2561.6184545952,2561.6184545952,1257.754661206243,1257.754661206243,1257.754661206243
56707137010538,60274807010538,2004,54,39,1369,4,30,1.0,2004,1,21.4,20.198568826233,621.0,2,5,5,5,26,N,1,3.5452083333333335,69.5518824,34.1499742584,0.22725694444444444,9.137826923076924,9.137826923076924,9.137826923076924,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,32.39550015625,32.39550015625,32.39550015625,635.5530635454,635.5530635454,635.5530635454,312.0565542007914,312.0565542007914,312.0565542007914
56707109010538,60274807010538,2004,54,39,1369,1,150,1.0,2004,1,2.7,2.16,833.0,3,6,3,6,17,N,1,2.08621875,50.30157132,24.69807151812,0.20453125,13.9755,13.9755,13.9755,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,29.155950140625,29.155950140625,29.155950140625,702.98960998266,702.98960998266,702.98960998266,345.16789850148604,345.16789850148604,345.16789850148604
56707110010538,60274807010538,2004,54,39,1369,1,150,2.0,2004,1,13.0,10.4,833.0,3,15,3,15,40,N,1,25.5255,615.45451968,302.18816916288,0.4090625,5.9395875,5.9395875,5.9395875,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,151.61094073125,151.61094073125,151.61094073125,3655.545971909832,3655.545971909832,3655.545971909832,1794.8730722077275,1794.8730722077275,1794.8730722077275
56707111010538,60274807010538,2004,54,39,1369,1,150,3.0,2004,1,24.0,19.2,833.0,3,4,3,8,42,N,1,8.3612375,201.600807408,98.985996437328,0.2499826388888889,5.65675,5.65675,5.65675,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,47.297430228125,47.297430228125,47.297430228125,1140.405367305204,1140.405367305204,1140.405367305204,559.9390353468551,559.9390353468551,559.9390353468551
56707130010538,60274807010538,2004,54,39,1369,3,150,1.0,2004,1,9.1,8.589111042931,999.0,3,10,4,10,34,N,1,10.755616666666667,157.04921232,79.46690143392,0.3181597222222222,6.98775,6.98775,6.98775,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,75.1575603625,75.1575603625,75.1575603625,1097.42063338908,1097.42063338908,1097.42063338908,555.2948404948745,555.2948404948745,555.2948404948745
56707115010538,60274807010538,2004,54,39,1369,1,270,1.0,2004,1,23.0,22.313277503343,833.0,3,13,3,15,40,N,1,25.5255,615.45451968,302.18816916288,0.4090625,5.9395875,5.9395875,5.9395875,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,151.61094073125,151.61094073125,151.61094073125,3655.545971909832,3655.545971909832,3655.545971909832,1794.8730722077275,1794.8730722077275,1794.8730722077275
56707116010538,60274807010538,2004,54,39,1369,1,270,2.0,2004,1,7.1,6.888011751032,833.0,3,7,3,9,29,N,1,7.1176875,171.61712568,84.26400870888,0.27270833333333333,8.19253448275862,8.19253448275862,8.19253448275862,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,58.31190028125,58.31190028125,58.31190028125,1405.97921996532,1405.97921996532,1405.97921996532,690.3357970029721,690.3357970029721,690.3357970029721
56706372010538,60276426010538,2004,54,45,534,3,30,1.0,2004,1,16.5,16.418113638465,999.0,4,9,7,10,4,N,1,1.6253416666666667,22.150416288,11.208110641728,0.38633680555555555,59.395875,59.395875,59.395875,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,96.538590465625,96.538590465625,96.538590465625,1315.643357040012,1315.643357040012,1315.643357040012,665.7155386622461,665.7155386622461,665.7155386622461
56706383010538,60276426010538,2004,54,45,534,4,150,1.0,2004,1,17.7,15.509021583577,371.0,1,3,3,4,21,N,1,1.43171875,49.1365875,24.1260644625,0.1590798611111111,11.3135,11.3135,11.3135,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,16.197750078125,16.197750078125,16.197750078125,555.90678268125,555.90678268125,555.90678268125,272.95023029649377,272.95023029649377,272.95023029649377
56706368010538,60276426010538,2004,54,45,534,2,270,1.0,2004,1,19.6,15.305028665083,260.0,4,7,6,8,4,N,1,1.0908333333333333,12.558546,6.543002466,0.3181597222222222,59.395875,59.395875,59.395875,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,64.7910003125,64.7910003125,64.7910003125,745.92582839775,745.92582839775,745.92582839775,388.62735659522775,388.62735659522775,388.62735659522775
56706387010538,60276426010538,2004,54,45,534,4,270,1.0,2004,1,19.5,16.349650517862,621.0,2,6,4,7,27,N,1,4.78603125,93.89504124,46.10246524884,0.2499826388888889,8.799388888888888,8.799388888888888,8.799388888888888,,,,,,,2005-10-31 11:59:19,2026-06-25 13:31:36,1,,,,,,42.114150203125,42.114150203125,42.114150203125,826.21898260902,826.21898260902,826.21898260902,405.67352046102883,405.67352046102883,405.67352046102883
56706259010538,60277154010538,2004,54,47,437,2,150,1.0,2004,1,21.7,21.672925753649,833.0,2,3,3,4,13,N,1,0.8863020833333334,24.6218973,12.0893515743,0.1590798611111111,18.275653846153848,18.275653846153848,18.275653846153848,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,16.197750078125,16.197750078125,16.197750078125,449.98127209035,449.98127209035,449.98127209035,220.94080459636186,220.94080459636186,220.94080459636186
56706276010538,60277154010538,2004,54,47,437,4,150,1.0,2004,1,0.4,0.392232270276,999.0,3,3,3,3,5,N,1,0.2454375,3.5837802,1.8133927812,0.13635416666666667,47.5167,47.5167,47.5167,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,11.66238005625,11.66238005625,11.66238005625,170.28940862934,170.28940862934,170.28940862934,86.16644076644604,86.16644076644604,86.16644076644604
56706277010538,60277154010538,2004,54,47,437,4,150,2.0,2004,1,16.0,15.689290811055,833.0,4,4,3,5,5,N,1,0.46360416666666665,6.739276544,3.308984783104,0.18180555555555555,47.5167,47.5167,47.5167,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,22.02894010625,22.02894010625,22.02894010625,320.2281817582848,320.2281817582848,320.2281817582848,157.23203724331785,157.23203724331785,157.23203724331785
56706305010538,60278287010538,2004,54,55,961,2,30,1.0,2004,1,3.7,3.102241380312,833.0,2,3,3,5,15,N,1,1.3908125,38.63743884,18.97098247044,0.18180555555555555,15.8389,15.8389,15.8389,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,22.02894010625,22.02894010625,22.02894010625,611.974530042876,611.974530042876,611.974530042876,300.47949425105213,300.47949425105213,300.47949425105213
56706306010538,60278287010538,2004,54,55,961,2,30,2.0,2004,1,2.1,1.760731594231,832.0,2,6,6,14,8,N,1,5.061466666666667,140.420472192,68.946451846272,0.4545138888888889,29.6979375,29.6979375,29.6979375,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,150.315120725,150.315120725,150.315120725,4170.198406878504,4170.198406878504,4170.198406878504,2047.5674177773456,2047.5674177773456,2047.5674177773456
56706307010538,60278287010538,2004,54,55,961,2,30,3.0,2004,1,0.5,0.41922180815,802.0,2,9,9,12,17,N,1,10.43109375,291.3429519,143.0493893829,0.47723958333333333,13.9755,13.9755,13.9755,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,145.779750703125,145.779750703125,145.779750703125,4071.66342427845,4071.66342427845,4071.66342427845,1999.186741320719,1999.186741320719,1999.186741320719
56706323010538,60278287010538,2004,54,55,961,3,30,1.0,2004,1,20.1,20.000247523221,332.0,2,4,3,4,4,N,1,0.27270833333333333,4.12185774,2.02383215034,0.1590798611111111,59.395875,59.395875,59.395875,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,16.197750078125,16.197750078125,16.197750078125,244.8213470928225,244.8213470928225,244.8213470928225,120.20728142257585,120.20728142257585,120.20728142257585
56706324010538,60278287010538,2004,54,55,961,3,30,2.0,2004,1,13.8,13.731513224898,531.0,3,6,6,15,21,N,1,14.94714375,250.1879227848,122.8422700873368,0.47723958333333333,11.3135,11.3135,11.3135,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,169.104510815625,169.104510815625,169.104510815625,2830.501064425835,2830.501064425835,2830.501064425835,1389.776022633085,1389.776022633085,1389.776022633085
56706325010538,60278287010538,2004,54,55,961,3,30,3.0,2004,1,6.0,5.97022314126,998.0,2,6,4,5,5,N,1,0.5590520833333333,14.14929516,6.94730392356,0.20453125,47.5167,47.5167,47.5167,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,26.564310128125,26.564310128125,26.564310128125,672.327813329172,672.327813329172,672.327813329172,330.11295634462346,330.11295634462346,330.11295634462346
56706296010538,60278287010538,2004,54,55,961,1,150,1.0,2004,1,15.9,15.229437935016,951.0,2,3,3,3,4,N,1,0.19635,3.9207168,1.9250719488,0.13635416666666667,59.395875,59.395875,59.395875,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,11.66238005625,11.66238005625,11.66238005625,232.8744049632,232.8744049632,232.8744049632,114.3413328369312,114.3413328369312,114.3413328369312
56706297010538,60278287010538,2004,54,55,961,1,150,2.0,2004,1,18.0,17.240873133981,951.0,1,7,6,10,19,N,1,7.046783333333333,140.7101696,69.0886932736,0.3636111111111111,12.504394736842105,12.504394736842105,12.504394736842105,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,88.115760425,88.115760425,88.115760425,1759.4955041664,1759.4955041664,1759.4955041664,863.9122925457024,863.9122925457024,863.9122925457024
56706310010538,60278287010538,2004,54,55,961,2,150,1.0,2004,1,17.5,16.76195999137,802.0,2,5,5,24,53,N,1,86.86578541666667,2426.182234476,1191.255477127716,0.6590451388888889,4.482707547169811,4.482707547169811,4.482707547169811,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,389.393911878125,389.393911878125,389.393911878125,10875.865413294881,10875.865413294881,10875.865413294881,5340.049917927787,5340.049917927787,5340.049917927787
56706311010538,60278287010538,2004,54,55,961,2,150,2.0,2004,1,3.8,3.63973988384,998.0,3,7,5,8,8,N,1,1.9416833333333334,28.35168336,13.92067652976,0.2954340277777778,29.6979375,29.6979375,29.6979375,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,57.663990278125,57.663990278125,57.663990278125,841.98652044507,841.98652044507,841.98652044507,413.41538153852935,413.41538153852935,413.41538153852935
56706312010538,60278287010538,2004,54,55,961,2,150,3.0,2004,1,2.5,2.394565713053,998.0,3,6,4,6,21,N,1,2.977975,43.48319976,21.35025108216,0.22725694444444444,11.3135,11.3135,11.3135,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,33.6913201625,33.6913201625,33.6913201625,491.94718048476,491.94718048476,491.94718048476,241.54606561801717,241.54606561801717,241.54606561801717
56706337010538,60278287010538,2004,54,55,961,4,150,1.0,2004,1,24.5,20.541868599366,372.0,2,4,4,5,7,N,1,0.7826729166666667,20.5122918,10.0715352738,0.20453125,33.9405,33.9405,33.9405,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,26.564310128125,26.564310128125,26.564310128125,696.1974398379,696.1974398379,696.1974398379,341.8329429604089,341.8329429604089,341.8329429604089
56706301010538,60278287010538,2004,54,55,961,1,270,1.0,2004,1,10.2,9.769828109256,316.0,1,3,3,3,6,N,1,0.294525,8.6721967332,4.2580485960012,0.13635416666666667,39.59725,39.59725,39.59725,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,11.66238005625,11.66238005625,11.66238005625,343.3951420937037,343.3951420937037,343.3951420937037,168.60701476800853,168.60701476800853,168.60701476800853
56706316010538,60278287010538,2004,54,55,961,2,270,1.0,2004,1,10.2,10.087150799257,833.0,1,4,4,5,15,N,1,1.67715625,58.079089068,28.516832732388,0.20453125,15.8389,15.8389,15.8389,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,26.564310128125,26.564310128125,26.564310128125,919.9088838391452,919.9088838391452,919.9088838391452,451.6752619650203,451.6752619650203,451.6752619650203
56706317010538,60278287010538,2004,54,55,961,2,270,2.0,2004,1,8.4,8.307065364094,701.0,3,4,4,8,12,N,1,2.618,60.001669728,29.460819836448,0.27270833333333333,19.798625,19.798625,19.798625,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,51.83280025,51.83280025,51.83280025,1187.950558318524,1187.950558318524,1187.950558318524,583.2837241343952,583.2837241343952,583.2837241343952
56706318010538,60278287010538,2004,54,55,961,2,270,3.0,2004,1,7.8,7.713703552373,802.0,2,7,5,7,15,N,1,3.0270625,84.54658212,41.51237182092,0.27270833333333333,15.8389,15.8389,15.8389,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,47.94534023125,47.94534023125,47.94534023125,1339.124859540468,1339.124859540468,1339.124859540468,657.5103060343698,657.5103060343698,657.5103060343698
56706319010538,60278287010538,2004,54,55,961,2,270,4.0,2004,1,0.2,0.197787270574,833.0,2,3,3,4,4,N,1,0.27270833333333333,7.5759684,3.7198004844,0.1590798611111111,59.395875,59.395875,59.395875,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,16.197750078125,16.197750078125,16.197750078125,449.98127209035,449.98127209035,449.98127209035,220.94080459636186,220.94080459636186,220.94080459636186
56706331010538,60278287010538,2004,54,55,961,3,270,1.0,2004,1,16.1,16.020098762381,316.0,1,4,3,4,12,N,1,0.818125,24.08943537,11.82791276667,0.1590798611111111,19.798625,19.798625,19.798625,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,16.197750078125,16.197750078125,16.197750078125,476.93769735236623,476.93769735236623,476.93769735236623,234.17640940001183,234.17640940001183,234.17640940001183
56706341010538,60278287010538,2004,54,55,961,4,270,1.0,2004,1,25.2,22.539565213198,998.0,4,4,3,4,12,N,1,0.818125,11.1495384,5.4744233544,0.1590798611111111,19.798625,19.798625,19.798625,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,16.197750078125,16.197750078125,16.197750078125,220.7455297047,220.7455297047,220.7455297047,108.3860550850077,108.3860550850077,108.3860550850077
56706159010538,60278861010538,2004,54,55,2278,1,30,1.0,2004,1,20.2,19.807729648957,998.0,4,4,3,6,15,N,1,1.84078125,25.0864614,12.3174525474,0.20453125,15.8389,15.8389,15.8389,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,29.155950140625,29.155950140625,29.155950140625,397.34195346846,397.34195346846,397.34195346846,195.09489915301387,195.09489915301387,195.09489915301387
56706191010538,60278861010538,2004,54,55,2278,4,30,1.0,2004,1,2.8,2.745625891935,491.0,2,3,3,4,10,N,1,0.6817708333333333,21.237216,10.427473056,0.1590798611111111,23.75835,23.75835,23.75835,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,16.197750078125,16.197750078125,16.197750078125,504.5612107536,504.5612107536,504.5612107536,247.7395544800176,247.7395544800176,247.7395544800176
56706162010538,60278861010538,2004,54,55,2278,1,150,1.0,2004,1,1.7,1.649242250247,832.0,3,5,3,6,18,N,1,2.2089375,35.35537005,17.35948669455,0.20453125,13.199083333333334,13.199083333333334,13.199083333333334,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,29.155950140625,29.155950140625,29.155950140625,466.6584755707875,466.6584755707875,466.6584755707875,229.12931150525665,229.12931150525665,229.12931150525665
56706163010538,60278861010538,2004,54,55,2278,1,150,2.0,2004,1,21.1,20.470006753067,832.0,4,4,3,4,13,N,1,0.8863020833333334,13.24007685,6.50087773335,0.1590798611111111,18.275653846153848,18.275653846153848,18.275653846153848,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,16.197750078125,16.197750078125,16.197750078125,241.971061407075,241.971061407075,241.971061407075,118.80779115087383,118.80779115087383,118.80779115087383
56706173010538,60278861010538,2004,54,55,2278,2,150,1.0,2004,1,16.3,14.579163213299,901.0,2,3,3,3,8,N,1,0.3927,13.7146673664,6.7339016769024,0.13635416666666667,29.6979375,29.6979375,29.6979375,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,11.66238005625,11.66238005625,11.66238005625,407.2973342806368,407.2973342806368,407.2973342806368,199.98299113179266,199.98299113179266,199.98299113179266
56706174010538,60278861010538,2004,54,55,2278,2,150,2.0,2004,1,20.1,17.977986539098,901.0,2,4,4,7,23,N,1,4.076989583333333,142.384914672,69.910993103952,0.2499826388888889,10.329717391304348,10.329717391304348,10.329717391304348,,,,,,,2005-10-31 11:59:20,2026-06-25 13:31:36,1,,,,,,42.114150203125,42.114150203125,42.114150203125,1470.795929346744,1470.795929346744,1470.795929346744,722.1608013092513,722.1608013092513,722.1608013092513
