CN,PLT_CN,VVT_CN,VSB_CN,VPS_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,VEG_FLDSPCD,UNIQUE_SP_NBR,VEG_SPCD,SP_CANOPY_COVER_TOTAL,SP_CANOPY_COVER_LAYER_1_2,SP_CANOPY_COVER_LAYER_3,SP_CANOPY_COVER_LAYER_4,QUAD_1_PRESENCE,QUAD_2_PRESENCE,QUAD_3_PRESENCE,DUMMY_SUBP_COVER_PRE2004,MAX_COVER_LAYER_NBR_PRE2004,CREATED_DATE,MODIFIED_DATE
249354390010661,169112363010661,249349769010661,249349768010661,249349725010661,2010,54,27,602,4,GABA,1,GABA,2.0,2.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:39,
249354395010661,169112363010661,249349769010661,249349768010661,249349728010661,2010,54,27,602,4,KALA,1,KALA,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354396010661,169112363010661,249349769010661,249349768010661,249349729010661,2010,54,27,602,4,LACTU,1,LACTU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354399010661,169112363010661,249349769010661,249349768010661,249349730010661,2010,54,27,602,4,LITU,1,LITU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354403010661,169112363010661,249349769010661,249349768010661,249349731010661,2010,54,27,602,4,MARAR,1,MARAR,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354407010661,169112363010661,249349769010661,249349768010661,249349732010661,2010,54,27,602,4,MEPI2,1,MEPI2,2.0,2.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:39,
249354411010661,169112363010661,249349769010661,249349768010661,249349733010661,2010,54,27,602,4,MIVI,1,MIVI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354417010661,169112363010661,249349769010661,249349768010661,249349735010661,2010,54,27,602,4,NYSY,1,NYSY,85.0,7.0,45.0,85.0,0,0,1,,,2011-06-06 07:01:39,
249354421010661,169112363010661,249349769010661,249349768010661,249349737010661,2010,54,27,602,4,PIRI,1,PIRI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354431010661,169112363010661,249349769010661,249349768010661,249349742010661,2010,54,27,602,4,QUAL,1,QUAL,80.0,0.01,16.0,80.0,0,0,0,,,2011-06-06 07:01:39,
249354435010661,169112363010661,249349769010661,249349768010661,249349743010661,2010,54,27,602,4,QUPR2,1,QUMO4,9.0,0.0,5.0,9.0,0,0,0,,,2011-06-06 07:01:39,
249354445010661,169112363010661,249349769010661,249349768010661,249349748010661,2010,54,27,602,4,TSCA,1,TSCA,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:39,
249354453010661,169112363010661,249349769010661,249349768010661,249349751010661,2010,54,27,602,4,VAPA4,1,VAPA4,2.0,2.0,0.0,0.0,0,1,1,,,2011-06-06 07:01:39,
249357400010661,169112397010661,249351948010661,249351944010661,249351909010661,2010,54,71,1818,1,ACRU,1,ACRU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357403010661,169112397010661,249351948010661,249351944010661,249351910010661,2010,54,71,1818,1,AMST80,1,AMST80,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357408010661,169112397010661,249351948010661,249351944010661,249351913010661,2010,54,71,1818,1,GABA,1,GABA,20.0,20.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357412010661,169112397010661,249351948010661,249351944010661,249351914010661,2010,54,71,1818,1,GAPR2,1,GAPR2,8.0,8.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357416010661,169112397010661,249351948010661,249351944010661,249351915010661,2010,54,71,1818,1,ISVE,1,ISVE,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357419010661,169112397010661,249351948010661,249351944010661,249351916010661,2010,54,71,1818,1,KALA,1,KALA,84.0,84.0,5.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357423010661,169112397010661,249351948010661,249351944010661,249351917010661,2010,54,71,1818,1,MEPI2,1,MEPI2,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357430010661,169112397010661,249351948010661,249351944010661,249351920010661,2010,54,71,1818,1,PIRI,1,PIRI,15.0,0.01,1.0,15.0,0,0,0,,,2011-06-06 07:01:46,
249357436010661,169112397010661,249351948010661,249351944010661,249351922010661,2010,54,71,1818,1,QUCO2,1,QUCO2,20.0,5.0,5.0,20.0,1,0,0,,,2011-06-06 07:01:46,
249357440010661,169112397010661,249351948010661,249351944010661,249351923010661,2010,54,71,1818,1,QUIL,1,QUIL,16.0,4.0,16.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357444010661,169112397010661,249351948010661,249351944010661,249351924010661,2010,54,71,1818,1,QUPR2,1,QUMO4,58.0,1.0,35.0,58.0,0,0,0,,,2011-06-06 07:01:46,
249357447010661,169112397010661,249351948010661,249351944010661,249351925010661,2010,54,71,1818,1,ROPS,1,ROPS,2.0,2.0,2.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357453010661,169112397010661,249351948010661,249351944010661,249351927010661,2010,54,71,1818,1,VAAN,1,VAAN,20.0,20.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357459010661,169112397010661,249351948010661,249351944010661,249351929010661,2010,54,71,1818,1,VAPA4,1,VAPA4,10.0,10.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357463010661,169112397010661,249351948010661,249351944010661,249351930010661,2010,54,71,1818,1,VAST,1,VAST,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357399010661,169112397010661,249351948010661,249351944010661,249351931010661,2010,54,71,1818,1,ACPE,1,ACPE,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357396010661,169112397010661,249351948010661,249351945010661,249351908010661,2010,54,71,1818,2,2GRAM,1,2GRAM,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357401010661,169112397010661,249351948010661,249351945010661,249351909010661,2010,54,71,1818,2,ACRU,1,ACRU,15.0,1.0,10.0,15.0,0,0,0,,,2011-06-06 07:01:46,
249357404010661,169112397010661,249351948010661,249351945010661,249351910010661,2010,54,71,1818,2,AMST80,1,AMST80,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357409010661,169112397010661,249351948010661,249351945010661,249351913010661,2010,54,71,1818,2,GABA,1,GABA,20.0,20.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357413010661,169112397010661,249351948010661,249351945010661,249351914010661,2010,54,71,1818,2,GAPR2,1,GAPR2,8.0,8.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357417010661,169112397010661,249351948010661,249351945010661,249351915010661,2010,54,71,1818,2,ISVE,1,ISVE,3.0,3.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357420010661,169112397010661,249351948010661,249351945010661,249351916010661,2010,54,71,1818,2,KALA,1,KALA,90.0,90.0,15.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357424010661,169112397010661,249351948010661,249351945010661,249351917010661,2010,54,71,1818,2,MEPI2,1,MEPI2,3.0,3.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357428010661,169112397010661,249351948010661,249351945010661,249351919010661,2010,54,71,1818,2,NYSY,1,NYSY,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:46,
249357431010661,169112397010661,249351948010661,249351945010661,249351920010661,2010,54,71,1818,2,PIRI,1,PIRI,32.0,0.0,0.0,32.0,0,0,0,,,2011-06-06 07:01:46,
249357433010661,169112397010661,249351948010661,249351945010661,249351921010661,2010,54,71,1818,2,PTAQ,1,PTAQ,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357437010661,169112397010661,249351948010661,249351945010661,249351922010661,2010,54,71,1818,2,QUCO2,1,QUCO2,20.0,8.0,0.0,20.0,1,0,0,,,2011-06-06 07:01:46,
249357441010661,169112397010661,249351948010661,249351945010661,249351923010661,2010,54,71,1818,2,QUIL,1,QUIL,18.0,18.0,10.0,0.0,1,1,0,,,2011-06-06 07:01:46,
249357448010661,169112397010661,249351948010661,249351945010661,249351925010661,2010,54,71,1818,2,ROPS,1,ROPS,4.0,4.0,4.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357450010661,169112397010661,249351948010661,249351945010661,249351926010661,2010,54,71,1818,2,SMGL,1,SMGL,3.0,3.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357454010661,169112397010661,249351948010661,249351945010661,249351927010661,2010,54,71,1818,2,VAAN,1,VAAN,18.0,18.0,0.0,0.0,0,1,1,,,2011-06-06 07:01:46,
249357457010661,169112397010661,249351948010661,249351945010661,249351928010661,2010,54,71,1818,2,VACO,1,VACO,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357460010661,169112397010661,249351948010661,249351945010661,249351929010661,2010,54,71,1818,2,VAPA4,1,VAPA4,15.0,15.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357464010661,169112397010661,249351948010661,249351945010661,249351930010661,2010,54,71,1818,2,VAST,1,VAST,4.0,4.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:46,
249357402010661,169112397010661,249351948010661,249351946010661,249351909010661,2010,54,71,1818,3,ACRU,1,ACRU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357407010661,169112397010661,249351948010661,249351946010661,249351912010661,2010,54,71,1818,3,EPRE2,1,EPRE2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357410010661,169112397010661,249351948010661,249351946010661,249351913010661,2010,54,71,1818,3,GABA,1,GABA,18.0,18.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357414010661,169112397010661,249351948010661,249351946010661,249351914010661,2010,54,71,1818,3,GAPR2,1,GAPR2,8.0,8.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357421010661,169112397010661,249351948010661,249351946010661,249351916010661,2010,54,71,1818,3,KALA,1,KALA,85.0,85.0,5.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249357425010661,169112397010661,249351948010661,249351946010661,249351917010661,2010,54,71,1818,3,MEPI2,1,MEPI2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357427010661,169112397010661,249351948010661,249351946010661,249351918010661,2010,54,71,1818,3,MOUN3,1,MOUN3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357432010661,169112397010661,249351948010661,249351946010661,249351920010661,2010,54,71,1818,3,PIRI,1,PIRI,5.0,0.0,0.0,5.0,0,0,0,,,2011-06-06 07:01:46,
249357434010661,169112397010661,249351948010661,249351946010661,249351921010661,2010,54,71,1818,3,PTAQ,1,PTAQ,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357438010661,169112397010661,249351948010661,249351946010661,249351922010661,2010,54,71,1818,3,QUCO2,1,QUCO2,38.0,2.0,15.0,38.0,0,0,0,,,2011-06-06 07:01:46,
249357442010661,169112397010661,249351948010661,249351946010661,249351923010661,2010,54,71,1818,3,QUIL,1,QUIL,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357445010661,169112397010661,249351948010661,249351946010661,249351924010661,2010,54,71,1818,3,QUPR2,1,QUMO4,42.0,0.0,24.0,42.0,0,0,0,,,2011-06-06 07:01:46,
249357451010661,169112397010661,249351948010661,249351946010661,249351926010661,2010,54,71,1818,3,SMGL,1,SMGL,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357455010661,169112397010661,249351948010661,249351946010661,249351927010661,2010,54,71,1818,3,VAAN,1,VAAN,18.0,18.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:46,
249357461010661,169112397010661,249351948010661,249351946010661,249351929010661,2010,54,71,1818,3,VAPA4,1,VAPA4,16.0,16.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:46,
249358627010661,169112575010661,249352898010661,249352894010661,249352818010661,2010,54,83,1282,1,SAOD,1,SAOD,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358629010661,169112575010661,249352898010661,249352894010661,249352819010661,2010,54,83,1282,1,SETE3,1,SETE3,5.0,5.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:49,
249358633010661,169112575010661,249352898010661,249352894010661,249352821010661,2010,54,83,1282,1,SITR7,1,SITR7,1.0,1.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358634010661,169112575010661,249352898010661,249352894010661,249352822010661,2010,54,83,1282,1,SMEC,1,SMEC,3.0,3.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358637010661,169112575010661,249352898010661,249352894010661,249352823010661,2010,54,83,1282,1,SMHE,1,SMHE,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358640010661,169112575010661,249352898010661,249352894010661,249352825010661,2010,54,83,1282,1,SMTA2,1,SMTA2,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358641010661,169112575010661,249352898010661,249352894010661,249352826010661,2010,54,83,1282,1,SOFL2,1,SOFL2,4.0,4.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358649010661,169112575010661,249352898010661,249352894010661,249352829010661,2010,54,83,1282,1,SYPR6,1,SYPR6,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358651010661,169112575010661,249352898010661,249352894010661,249352830010661,2010,54,83,1282,1,THDI,1,THDI,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358657010661,169112575010661,249352898010661,249352894010661,249352833010661,2010,54,83,1282,1,TIAM,1,TIAM,15.0,0.0,0.0,15.0,0,0,0,,,2011-06-06 07:01:49,
249358660010661,169112575010661,249352898010661,249352894010661,249352834010661,2010,54,83,1282,1,TICO,1,TICO,8.0,8.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:49,
249358667010661,169112575010661,249352898010661,249352894010661,249352837010661,2010,54,83,1282,1,UVPE,1,UVPE,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358670010661,169112575010661,249352898010661,249352894010661,249352839010661,2010,54,83,1282,1,VEVI,1,VEVI,5.0,5.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358680010661,169112575010661,249352898010661,249352894010661,249352843010661,2010,54,83,1282,1,VIPUP2,1,VIPUP2,8.0,8.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:49,
249358435010661,169112575010661,249352898010661,249352894010661,249352844010661,2010,54,83,1282,1,ANQU,1,ANQU,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:48,
249358441010661,169112575010661,249352898010661,249352894010661,249352847010661,2010,54,83,1282,1,ARTR,1,ARTR,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:48,
249358455010661,169112575010661,249352898010661,249352894010661,249352849010661,2010,54,83,1282,1,BELE,1,BELE,15.0,0.0,0.0,15.0,0,0,0,,,2011-06-06 07:01:48,
249358459010661,169112575010661,249352898010661,249352894010661,249352850010661,2010,54,83,1282,1,CACA18,1,CACA18,1.0,1.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:48,
249358461010661,169112575010661,249352898010661,249352894010661,249352851010661,2010,54,83,1282,1,CACO15,1,CACO15,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:48,
249358465010661,169112575010661,249352898010661,249352894010661,249352852010661,2010,54,83,1282,1,CADI10,1,CADI10,2.0,2.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:48,
249358468010661,169112575010661,249352898010661,249352894010661,249352853010661,2010,54,83,1282,1,CAFR3,1,CAFR3,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:48,
249358470010661,169112575010661,249352898010661,249352894010661,249352854010661,2010,54,83,1282,1,CAGR2,1,CAGR2,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:48,
249358473010661,169112575010661,249352898010661,249352894010661,249352856010661,2010,54,83,1282,1,CALA19,1,CALA19,1.0,1.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:48,
249358482010661,169112575010661,249352898010661,249352894010661,249352857010661,2010,54,83,1282,1,CARO3,1,CARO3,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:48,
249358483010661,169112575010661,249352898010661,249352894010661,249352858010661,2010,54,83,1282,1,CARYA,1,CARYA,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358485010661,169112575010661,249352898010661,249352894010661,249352860010661,2010,54,83,1282,1,CASC13,1,CASC13,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358488010661,169112575010661,249352898010661,249352894010661,249352862010661,2010,54,83,1282,1,CATH2,1,CATH2,5.0,5.0,0.0,0.0,1,0,0,,,2011-06-06 07:01:49,
249358498010661,169112575010661,249352898010661,249352894010661,249352865010661,2010,54,83,1282,1,CRCA9,1,CRCA9,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358501010661,169112575010661,249352898010661,249352894010661,249352866010661,2010,54,83,1282,1,CYSTO,1,CYSTO,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:49,
249358506010661,169112575010661,249352898010661,249352894010661,249352868010661,2010,54,83,1282,1,DILA5,1,PRLA9,3.0,3.0,0.0,0.0,1,1,0,,,2011-06-06 07:01:49,
249358510010661,169112575010661,249352898010661,249352894010661,249352869010661,2010,54,83,1282,1,DIQU,1,DIQU,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358513010661,169112575010661,249352898010661,249352894010661,249352870010661,2010,54,83,1282,1,DRIN5,1,DRIN5,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358515010661,169112575010661,249352898010661,249352894010661,249352871010661,2010,54,83,1282,1,DRMA4,1,DRMA4,5.0,5.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358522010661,169112575010661,249352898010661,249352894010661,249352873010661,2010,54,83,1282,1,EUMA27,1,EUMA27,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358524010661,169112575010661,249352898010661,249352894010661,249352874010661,2010,54,83,1282,1,FAGR,1,FAGR,70.0,30.0,60.0,45.0,1,1,0,,,2011-06-06 07:01:49,
249358528010661,169112575010661,249352898010661,249352894010661,249352875010661,2010,54,83,1282,1,FRAM2,1,FRAM2,15.0,0.01,0.0,15.0,0,0,0,,,2011-06-06 07:01:49,
249358532010661,169112575010661,249352898010661,249352894010661,249352876010661,2010,54,83,1282,1,FRPE,1,FRPE,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358537010661,169112575010661,249352898010661,249352894010661,249352878010661,2010,54,83,1282,1,GECA7,1,GECA7,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358539010661,169112575010661,249352898010661,249352894010661,249352879010661,2010,54,83,1282,1,GEMA,1,GEMA,3.0,3.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:49,
249358445010661,169112575010661,249352898010661,249352895010661,249352744010661,2010,54,83,1282,2,ASTER,1,2FD,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:48,
249358411010661,169112575010661,249352898010661,249352895010661,249352745010661,2010,54,83,1282,2,2PLANT,2,2PLANT,1.0,1.0,0.0,0.0,0,1,1,,,2011-06-06 07:01:48,
249358665010661,169112575010661,249352898010661,249352895010661,249352746010661,2010,54,83,1282,2,TRILL,1,TRER3,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358623010661,169112575010661,249352898010661,249352895010661,249352753010661,2010,54,83,1282,2,RUBUS,1,RUBUS,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358449010661,169112575010661,249352898010661,249352895010661,249352754010661,2010,54,83,1282,2,ASTER,5,2FD,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:48,
249358452010661,169112575010661,249352898010661,249352895010661,249352755010661,2010,54,83,1282,2,ASTER,6,2FD,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:48,
249358519010661,169112575010661,249352898010661,249352895010661,249352758010661,2010,54,83,1282,2,EUDI16,1,2FD,1.0,1.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:49,
249358479010661,169112575010661,249352898010661,249352895010661,249352759010661,2010,54,83,1282,2,CAREX,9,CAREX,0.01,0.01,0.0,0.0,0,1,0,,,2011-06-06 07:01:48,
249358677010661,169112575010661,249352898010661,249352895010661,249352760010661,2010,54,83,1282,2,VIOLA,3,VIOLA,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358409010661,169112575010661,249352898010661,249352895010661,249352761010661,2010,54,83,1282,2,2GRAM,2,2GRAM,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:48,
249358496010661,169112575010661,249352898010661,249352895010661,249352762010661,2010,54,83,1282,2,CRATA,2,CRATA,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358419010661,169112575010661,249352898010661,249352895010661,249352773010661,2010,54,83,1282,2,ACRU,1,ACRU,1.0,1.0,0.0,0.0,0,1,0,,,2011-06-06 07:01:48,
249358423010661,169112575010661,249352898010661,249352895010661,249352774010661,2010,54,83,1282,2,ACSA3,1,ACSA3,20.0,1.0,20.0,20.0,0,1,0,,,2011-06-06 07:01:48,
249358427010661,169112575010661,249352898010661,249352895010661,249352775010661,2010,54,83,1282,2,AGALA,1,AGALA,1.0,1.0,0.0,0.0,1,0,0,,,2011-06-06 07:01:48,
249358433010661,169112575010661,249352898010661,249352895010661,249352778010661,2010,54,83,1282,2,AMBR2,1,AMBR2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:48,
249358544010661,169112575010661,249352898010661,249352895010661,249352779010661,2010,54,83,1282,2,HAVI4,1,HAVI4,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358549010661,169112575010661,249352898010661,249352895010661,249352782010661,2010,54,83,1282,2,HYAR,1,HYAR,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358552010661,169112575010661,249352898010661,249352895010661,249352783010661,2010,54,83,1282,2,HYCA3,1,HYCA3,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358556010661,169112575010661,249352898010661,249352895010661,249352784010661,2010,54,83,1282,2,IMPAT,1,IMPAT,0.01,0.01,0.0,0.0,1,0,0,,,2011-06-06 07:01:49,
249358560010661,169112575010661,249352898010661,249352895010661,249352785010661,2010,54,83,1282,2,LACA3,1,LACA3,4.0,4.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358567010661,169112575010661,249352898010661,249352895010661,249352789010661,2010,54,83,1282,2,LISU,1,LISU,2.0,2.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358569010661,169112575010661,249352898010661,249352895010661,249352790010661,2010,54,83,1282,2,LITU,1,LITU,40.0,1.0,1.0,40.0,0,0,0,,,2011-06-06 07:01:49,
249358579010661,169112575010661,249352898010661,249352895010661,249352795010661,2010,54,83,1282,2,MARA7,1,MARA7,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358581010661,169112575010661,249352898010661,249352895010661,249352796010661,2010,54,83,1282,2,MECO,1,MECO,2.0,2.0,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358587010661,169112575010661,249352898010661,249352895010661,249352799010661,2010,54,83,1282,2,OSCL,1,OSCL,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358591010661,169112575010661,249352898010661,249352895010661,249352801010661,2010,54,83,1282,2,OSVI,1,OSVI,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358596010661,169112575010661,249352898010661,249352895010661,249352805010661,2010,54,83,1282,2,POAC4,1,POAC4,4.0,4.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:49,
249358600010661,169112575010661,249352898010661,249352895010661,249352806010661,2010,54,83,1282,2,POBI2,1,POBI2,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358602010661,169112575010661,249352898010661,249352895010661,249352807010661,2010,54,83,1282,2,POPE,1,POPE,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358608010661,169112575010661,249352898010661,249352895010661,249352810010661,2010,54,83,1282,2,PRAL3,1,PRAL3,1.0,1.0,0.0,0.0,1,0,0,,,2011-06-06 07:01:49,
249358614010661,169112575010661,249352898010661,249352895010661,249352812010661,2010,54,83,1282,2,QURU,1,QURU,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358620010661,169112575010661,249352898010661,249352895010661,249352814010661,2010,54,83,1282,2,RARE2,1,RARE2,0.01,0.01,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358626010661,169112575010661,249352898010661,249352895010661,249352817010661,2010,54,83,1282,2,SACA13,1,SACA13,0.01,0.01,0.0,0.0,0,0,1,,,2011-06-06 07:01:49,
249358628010661,169112575010661,249352898010661,249352895010661,249352818010661,2010,54,83,1282,2,SAOD,1,SAOD,1.0,1.0,0.0,0.0,0,0,0,,,2011-06-06 07:01:49,
249358630010661,169112575010661,249352898010661,249352895010661,249352819010661,2010,54,83,1282,2,SETE3,1,SETE3,3.0,3.0,0.0,0.0,1,1,1,,,2011-06-06 07:01:49,
