CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_DATE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
56707114010538,60274807010538,2004,54,39,1369,1,270,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56707119010538,60274807010538,2004,54,39,1369,2,30,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56707121010538,60274807010538,2004,54,39,1369,2,150,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56707124010538,60274807010538,2004,54,39,1369,2,270,1,2004,1,0.0,27.390509305232,55,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56707127010538,60274807010538,2004,54,39,1369,3,30,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56707129010538,60274807010538,2004,54,39,1369,3,150,1,2004,1,0.0,25.427544120501,35,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56707133010538,60274807010538,2004,54,39,1369,3,270,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56707136010538,60274807010538,2004,54,39,1369,4,30,1,2004,1,0.0,25.427544120501,35,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56707139010538,60274807010538,2004,54,39,1369,4,150,1,2004,1,0.0,30.734996339678,80,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56707142010538,60274807010538,2004,54,39,1369,4,270,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706354010538,60276426010538,2004,54,45,534,1,30,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706356010538,60276426010538,2004,54,45,534,1,150,1,2004,1,0.0,27.390509305232,55,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706359010538,60276426010538,2004,54,45,534,1,270,1,2004,1,0.0,28.624465060504,65,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706362010538,60276426010538,2004,54,45,534,2,30,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706364010538,60276426010538,2004,54,45,534,2,150,1,2004,1,0.0,26.832815729997,50,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706367010538,60276426010538,2004,54,45,534,2,270,1,2004,1,0.0,30.734996339678,80,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706371010538,60276426010538,2004,54,45,534,3,30,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706374010538,60276426010538,2004,54,45,534,3,150,1,2004,1,0.0,27.988569095257,60,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706377010538,60276426010538,2004,54,45,534,3,270,1,2004,1,0.0,26.318054639354,45,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706380010538,60276426010538,2004,54,45,534,4,30,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706382010538,60276426010538,2004,54,45,534,4,150,1,2004,1,0.0,27.390509305232,55,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706386010538,60276426010538,2004,54,45,534,4,270,1,2004,1,0.0,28.624465060504,65,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706248010538,60277154010538,2004,54,47,437,1,30,1,2004,1,0.0,26.318054639354,45,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706250010538,60277154010538,2004,54,47,437,1,150,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706253010538,60277154010538,2004,54,47,437,1,270,1,2004,1,0.0,25.848791074246,40,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706256010538,60277154010538,2004,54,47,437,2,30,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706258010538,60277154010538,2004,54,47,437,2,150,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706262010538,60277154010538,2004,54,47,437,2,270,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706265010538,60277154010538,2004,54,47,437,3,30,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706267010538,60277154010538,2004,54,47,437,3,150,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706270010538,60277154010538,2004,54,47,437,3,270,1,2004,1,0.0,26.318054639354,45,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706273010538,60277154010538,2004,54,47,437,4,30,1,2004,1,0.0,25.848791074246,40,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706275010538,60277154010538,2004,54,47,437,4,150,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:19,2026-06-25 13:31:35,,,
56706280010538,60277154010538,2004,54,47,437,4,270,1,2004,1,0.0,25.848791074246,40,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708121010538,60277468010538,2004,54,49,1319,1,30,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708122010538,60277468010538,2004,54,49,1319,1,150,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708124010538,60277468010538,2004,54,49,1319,1,270,1,2004,1,0.0,26.832815729997,50,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708126010538,60277468010538,2004,54,49,1319,2,30,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708128010538,60277468010538,2004,54,49,1319,2,150,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708131010538,60277468010538,2004,54,49,1319,2,270,1,2004,1,0.0,26.318054639354,45,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708134010538,60277468010538,2004,54,49,1319,3,30,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708136010538,60277468010538,2004,54,49,1319,3,150,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708139010538,60277468010538,2004,54,49,1319,3,270,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708142010538,60277468010538,2004,54,49,1319,4,30,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708144010538,60277468010538,2004,54,49,1319,4,150,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708147010538,60277468010538,2004,54,49,1319,4,270,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706293010538,60278287010538,2004,54,55,961,1,30,1,2004,1,0.0,27.390509305232,55,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706295010538,60278287010538,2004,54,55,961,1,150,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706300010538,60278287010538,2004,54,55,961,1,270,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706304010538,60278287010538,2004,54,55,961,2,30,1,2004,1,0.0,28.624465060504,65,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706309010538,60278287010538,2004,54,55,961,2,150,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706315010538,60278287010538,2004,54,55,961,2,270,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706322010538,60278287010538,2004,54,55,961,3,30,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706327010538,60278287010538,2004,54,55,961,3,150,1,2004,1,0.0,27.988569095257,60,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706330010538,60278287010538,2004,54,55,961,3,270,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706334010538,60278287010538,2004,54,55,961,4,30,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706336010538,60278287010538,2004,54,55,961,4,150,1,2004,1,0.0,28.624465060504,65,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706340010538,60278287010538,2004,54,55,961,4,270,1,2004,1,0.0,26.832815729997,50,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706158010538,60278861010538,2004,54,55,2278,1,30,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706161010538,60278861010538,2004,54,55,2278,1,150,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706166010538,60278861010538,2004,54,55,2278,1,270,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706170010538,60278861010538,2004,54,55,2278,2,30,1,2004,1,0.0,26.318054639354,45,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706172010538,60278861010538,2004,54,55,2278,2,150,1,2004,1,0.0,26.832815729997,50,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706177010538,60278861010538,2004,54,55,2278,2,270,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706180010538,60278861010538,2004,54,55,2278,3,30,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706182010538,60278861010538,2004,54,55,2278,3,150,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706185010538,60278861010538,2004,54,55,2278,3,270,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706190010538,60278861010538,2004,54,55,2278,4,30,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706193010538,60278861010538,2004,54,55,2278,4,150,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706197010538,60278861010538,2004,54,55,2278,4,270,1,2004,1,0.0,26.832815729997,50,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706446010538,60279998010538,2004,54,59,257,1,30,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706449010538,60279998010538,2004,54,59,257,1,150,1,2004,1,0.0,26.832815729997,50,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706453010538,60279998010538,2004,54,59,257,1,270,1,2004,1,0.0,26.318054639354,45,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706458010538,60279998010538,2004,54,59,257,2,30,1,2004,1,0.0,25.427544120501,35,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706460010538,60279998010538,2004,54,59,257,2,150,1,2004,1,0.0,28.624465060504,65,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706463010538,60279998010538,2004,54,59,257,2,270,1,2004,1,0.0,25.848791074246,40,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706466010538,60279998010538,2004,54,59,257,3,30,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706468010538,60279998010538,2004,54,59,257,3,150,1,2004,1,0.0,27.988569095257,60,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706472010538,60279998010538,2004,54,59,257,3,270,1,2004,1,0.0,26.832815729997,50,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706476010538,60279998010538,2004,54,59,257,4,30,1,2004,2,0.0,25.848791074246,40,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706480010538,60279998010538,2004,54,59,257,4,150,1,2004,2,0.0,26.832815729997,50,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706483010538,60279998010538,2004,54,59,257,4,270,1,2004,2,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707961010538,60280574010538,2004,54,61,2189,1,30,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707964010538,60280574010538,2004,54,61,2189,1,150,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707969010538,60280574010538,2004,54,61,2189,1,270,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707972010538,60280574010538,2004,54,61,2189,2,30,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707974010538,60280574010538,2004,54,61,2189,2,150,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707981010538,60280574010538,2004,54,61,2189,2,270,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707985010538,60280574010538,2004,54,61,2189,3,30,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707988010538,60280574010538,2004,54,61,2189,3,150,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707994010538,60280574010538,2004,54,61,2189,3,270,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707999010538,60280574010538,2004,54,61,2189,4,30,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708002010538,60280574010538,2004,54,61,2189,4,150,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56708007010538,60280574010538,2004,54,61,2189,4,270,1,2004,1,0.0,27.390509305232,55,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707699010538,60281174010538,2004,54,65,623,1,30,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707702010538,60281174010538,2004,54,65,623,1,150,1,2004,1,0.0,13.5,30,12.930654850486,0.0,12.930654850486,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707703010538,60281174010538,2004,54,65,623,1,150,2,2004,2,13.5,25.056735621385,30,11.069345149514,12.930654850486,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707704010538,60281174010538,2004,54,65,623,1,270,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707707010538,60281174010538,2004,54,65,623,2,30,1,2004,1,0.0,25.427544120501,35,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707709010538,60281174010538,2004,54,65,623,2,150,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707712010538,60281174010538,2004,54,65,623,2,270,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707715010538,60281174010538,2004,54,65,623,3,30,1,2004,3,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707717010538,60281174010538,2004,54,65,623,3,150,1,2004,3,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707720010538,60281174010538,2004,54,65,623,3,270,1,2004,3,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707723010538,60281174010538,2004,54,65,623,4,30,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707725010538,60281174010538,2004,54,65,623,4,150,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707729010538,60281174010538,2004,54,65,623,4,270,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707006010538,60282015010538,2004,54,67,2152,1,30,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707009010538,60282015010538,2004,54,67,2152,1,150,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707013010538,60282015010538,2004,54,67,2152,1,270,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707016010538,60282015010538,2004,54,67,2152,2,30,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707018010538,60282015010538,2004,54,67,2152,2,150,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707022010538,60282015010538,2004,54,67,2152,2,270,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707025010538,60282015010538,2004,54,67,2152,3,30,1,2004,2,0.0,25.427544120501,35,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707027010538,60282015010538,2004,54,67,2152,3,150,1,2004,2,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707030010538,60282015010538,2004,54,67,2152,3,270,1,2004,2,0.0,28.624465060504,65,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707033010538,60282015010538,2004,54,67,2152,4,30,1,2004,1,0.0,25.427544120501,35,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707035010538,60282015010538,2004,54,67,2152,4,150,1,2004,1,0.0,26.318054639354,45,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707038010538,60282015010538,2004,54,67,2152,4,270,1,2004,1,0.0,27.988569095257,60,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706585010538,60283476010538,2004,54,75,1492,1,30,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706587010538,60283476010538,2004,54,75,1492,1,150,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706590010538,60283476010538,2004,54,75,1492,1,270,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706594010538,60283476010538,2004,54,75,1492,2,30,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706598010538,60283476010538,2004,54,75,1492,2,150,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706602010538,60283476010538,2004,54,75,1492,2,270,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706608010538,60283476010538,2004,54,75,1492,3,30,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706610010538,60283476010538,2004,54,75,1492,3,150,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706613010538,60283476010538,2004,54,75,1492,3,270,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706616010538,60283476010538,2004,54,75,1492,4,30,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706618010538,60283476010538,2004,54,75,1492,4,150,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56706621010538,60283476010538,2004,54,75,1492,4,270,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:20,2026-06-25 13:31:35,,,
56707850010538,60284566010538,2004,54,77,1290,1,30,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707856010538,60284566010538,2004,54,77,1290,1,150,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707861010538,60284566010538,2004,54,77,1290,1,270,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707867010538,60284566010538,2004,54,77,1290,2,30,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707870010538,60284566010538,2004,54,77,1290,2,150,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707874010538,60284566010538,2004,54,77,1290,2,270,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707877010538,60284566010538,2004,54,77,1290,3,30,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707881010538,60284566010538,2004,54,77,1290,3,150,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707884010538,60284566010538,2004,54,77,1290,3,270,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707889010538,60284566010538,2004,54,77,1290,4,30,1,2004,1,0.0,24.0,0,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707892010538,60284566010538,2004,54,77,1290,4,150,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56707895010538,60284566010538,2004,54,77,1290,4,270,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706401010538,60286022010538,2004,54,81,1027,1,30,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706403010538,60286022010538,2004,54,81,1027,1,150,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706407010538,60286022010538,2004,54,81,1027,1,270,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706410010538,60286022010538,2004,54,81,1027,2,30,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706412010538,60286022010538,2004,54,81,1027,2,150,1,2004,1,0.0,24.268498099388,15,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706415010538,60286022010538,2004,54,81,1027,2,270,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706419010538,60286022010538,2004,54,81,1027,3,30,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706421010538,60286022010538,2004,54,81,1027,3,150,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706424010538,60286022010538,2004,54,81,1027,3,270,1,2004,1,0.0,24.11970149069,10,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706427010538,60286022010538,2004,54,81,1027,4,30,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706429010538,60286022010538,2004,54,81,1027,4,150,1,2004,1,0.0,25.427544120501,35,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706432010538,60286022010538,2004,54,81,1027,4,270,1,2004,1,0.0,25.056735621385,30,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706635010538,60259817010538,2004,54,83,1402,1,30,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706638010538,60259817010538,2004,54,83,1402,1,150,1,2004,1,0.0,24.738633753706,25,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706648010538,60259817010538,2004,54,83,1402,1,270,1,2004,1,0.0,24.475293665245,20,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
56706656010538,60259817010538,2004,54,83,1402,2,30,1,2004,1,0.0,24.029981273401,5,24.0,0.0,24.0,2005-10-31 11:59:21,2026-06-25 13:31:35,,,
